frame,time,fps,frame_width_px,frame_height_px,tracked_x,tracked_y,marker_detected,marker_radius,marker_score,pose_wrist_x,pose_wrist_y
50,0.8330552465702632,60.02002893067765,1920,1080,1097.2427978515625,682.2216796875,1.0,21.07733726501465,0.7169344601232542,,
51,0.8497163515016685,60.02002893067765,1920,1080,1097.5279541015625,681.3152465820312,1.0,21.476831436157227,0.6879135670535161,,
52,0.8663774564330737,60.02002893067765,1920,1080,1097.7991943359375,680.8978881835938,1.0,20.821916580200195,0.6883349892651943,,
53,0.883038561364479,60.02002893067765,1920,1080,1098.032958984375,680.4578247070312,1.0,20.81475830078125,0.7243409598320896,,
54,0.8996996662958843,60.02002893067765,1920,1080,1098.2803955078125,679.9918212890625,1.0,20.366811752319336,0.7107340538865901,,
55,0.9163607712272895,60.02002893067765,1920,1080,1098.691162109375,679.1846923828125,1.0,20.821916580200195,0.6970572904330041,,
56,0.9330218761586948,60.02002893067765,1920,1080,1099.2049560546875,678.1983032226562,1.0,20.899503707885742,0.7026061499513301,,
57,0.9496829810901001,60.02002893067765,1920,1080,1099.4952392578125,676.858642578125,1.0,20.31641960144043,0.7041609436526769,,
58,0.9663440860215053,60.02002893067765,1920,1080,1100.26904296875,675.6109619140625,1.0,20.796733856201172,0.7065759026643946,,
59,0.9830051909529106,60.02002893067765,1920,1080,1100.800048828125,674.489501953125,1.0,20.622806549072266,0.7360259021076471,,
60,0.9996662958843159,60.02002893067765,1920,1080,1101.3841552734375,673.1276245117188,1.0,20.49040985107422,0.71044809493529,,
61,1.016327400815721,60.02002893067765,1920,1080,1101.9317626953125,672.0579223632812,1.0,20.125478744506836,0.7304499483038012,,
62,1.0329885057471264,60.02002893067765,1920,1080,1102.56298828125,670.641845703125,1.0,20.455106735229492,0.728876595147256,,
63,1.0496496106785316,60.02002893067765,1920,1080,1103.6981201171875,668.8077392578125,1.0,20.81475830078125,0.7207124515799563,,
64,1.066310715609937,60.02002893067765,1920,1080,1103.9561767578125,667.1014404296875,1.0,20.2740535736084,0.7050591081216216,,
65,1.0829718205413421,60.02002893067765,1920,1080,1104.5098876953125,665.4950561523438,1.0,20.796733856201172,0.7224624932468049,,
66,1.0996329254727475,60.02002893067765,1920,1080,1104.8994140625,663.9694213867188,1.0,20.427663803100586,0.741086488702289,,
67,1.1162940304041526,60.02002893067765,1920,1080,1105.5877685546875,662.5469360351562,1.0,21.03545570373535,0.723628724629942,,
68,1.132955135335558,60.02002893067765,1920,1080,1105.8223876953125,661.0206298828125,1.0,20.2740535736084,0.7029688621311906,,
69,1.1496162402669632,60.02002893067765,1920,1080,1105.7642822265625,659.5025634765625,1.0,20.408430099487305,0.6749027316406128,,
70,1.1662773451983686,60.02002893067765,1920,1080,1105.6646728515625,658.6387329101562,1.0,20.155742645263672,0.6870105535660729,,
71,1.1829384501297737,60.02002893067765,1920,1080,1105.901611328125,657.4734497070312,1.0,19.981340408325195,0.7360473615614818,,
72,1.199599555061179,60.02002893067765,1920,1080,1106.0615234375,656.1007690429688,1.0,20.18863868713379,0.7023715772723917,,
73,1.2162606599925843,60.02002893067765,1920,1080,1106.6016845703125,655.309326171875,1.0,20.228851318359375,0.7419126190281214,,
74,1.2329217649239896,60.02002893067765,1920,1080,1107.3486328125,654.735595703125,1.0,20.64413070678711,0.6890132746924729,,
75,1.2495828698553948,60.02002893067765,1920,1080,1107.82763671875,653.966552734375,1.0,20.433887481689453,0.7346462585087247,,
76,1.2662439747868002,60.02002893067765,1920,1080,1107.8812255859375,653.70703125,1.0,20.2740535736084,0.7161768162647898,,
77,1.2829050797182053,60.02002893067765,1920,1080,1108.3843994140625,653.0560302734375,1.0,21.02984046936035,0.7138873779294136,,
78,1.2995661846496107,60.02002893067765,1920,1080,1108.598388671875,652.4854736328125,1.0,20.796733856201172,0.7030185664646998,,
79,1.3162272895810159,60.02002893067765,1920,1080,1108.645263671875,652.2863159179688,1.0,20.796733856201172,0.7113462594042349,,
80,1.3328883945124212,60.02002893067765,1920,1080,1108.4794921875,651.6356811523438,1.0,20.163076400756836,0.7549403695842176,,
81,1.3495494994438264,60.02002893067765,1920,1080,1108.5010986328125,651.04150390625,1.0,20.573139190673828,0.7363204694599789,,
82,1.3662106043752318,60.02002893067765,1920,1080,1108.5084228515625,650.8171997070312,1.0,20.573139190673828,0.7340097639825168,,
83,1.382871709306637,60.02002893067765,1920,1080,1108.22998046875,650.1436157226562,1.0,20.18816566467285,0.7131425883421243,,
84,1.3995328142380423,60.02002893067765,1920,1080,1108.517822265625,649.5158081054688,1.0,20.598148345947266,0.7254459296607757,,
85,1.4161939191694475,60.02002893067765,1920,1080,1108.6881103515625,649.2753295898438,1.0,20.598148345947266,0.7272859954303655,,
86,1.4328550241008529,60.02002893067765,1920,1080,1108.7559814453125,648.9569091796875,1.0,20.361495971679688,0.7201524438739687,,
87,1.449516129032258,60.02002893067765,1920,1080,1108.8975830078125,648.9492797851562,1.0,20.125478744506836,0.7456562177558381,,
88,1.4661772339636634,60.02002893067765,1920,1080,1108.9757080078125,648.642822265625,1.0,20.353464126586914,0.7409699092199536,,
89,1.4828383388950686,60.02002893067765,1920,1080,1109.1884765625,648.4191284179688,1.0,20.16193389892578,0.7421549285205086,,
90,1.499499443826474,60.02002893067765,1920,1080,1109.4429931640625,647.7427368164062,1.0,20.408430099487305,0.6848409030252696,,
91,1.516160548757879,60.02002893067765,1920,1080,1109.5506591796875,647.4290771484375,1.0,20.408430099487305,0.6813468167853447,,
92,1.5328216536892842,60.02002893067765,1920,1080,1109.573974609375,647.0167236328125,1.0,20.155742645263672,0.6927832056961452,,
93,1.5494827586206896,60.02002893067765,1920,1080,1109.542236328125,647.1863403320312,1.0,19.936870574951172,0.7155807381602124,,
94,1.5661438635520948,60.02002893067765,1920,1080,1109.5279541015625,647.018798828125,1.0,20.155742645263672,0.696975627901119,,
95,1.5828049684835002,60.02002893067765,1920,1080,1109.5145263671875,646.6317138671875,1.0,20.408430099487305,0.6993929806474448,,
96,1.5994660734149053,60.02002893067765,1920,1080,1109.689208984375,646.4544067382812,1.0,20.163923263549805,0.6951792989632295,,
97,1.6161271783463107,60.02002893067765,1920,1080,1109.7803955078125,646.40478515625,1.0,20.163923263549805,0.696975627901119,,
98,1.6327882832777159,60.02002893067765,1920,1080,1109.630615234375,646.7371826171875,1.0,19.678768157958984,0.7240011326729318,,
99,1.6494493882091212,60.02002893067765,1920,1080,1109.5382080078125,646.6124877929688,1.0,19.91240692138672,0.6971271479410907,,
100,1.6661104931405264,60.02002893067765,1920,1080,1109.4937744140625,646.534423828125,1.0,19.91240692138672,0.7249399946115277,,
101,1.6827715980719318,60.02002893067765,1920,1080,1109.310302734375,646.80859375,1.0,19.920021057128906,0.7315428111382748,,
102,1.699432703003337,60.02002893067765,1920,1080,1109.0706787109375,646.9685668945312,1.0,20.124710083007812,0.7353136503709463,,
103,1.7160938079347423,60.02002893067765,1920,1080,1108.398193359375,647.0214233398438,1.0,19.81648826599121,0.7285912970358526,,
104,1.7327549128661475,60.02002893067765,1920,1080,1108.169921875,646.9693603515625,1.0,20.413721084594727,0.7241486663098013,,
105,1.7494160177975528,60.02002893067765,1920,1080,1107.9456787109375,646.6597900390625,1.0,20.82551383972168,0.7023715772723917,,
106,1.766077122728958,60.02002893067765,1920,1080,1106.916748046875,646.8324584960938,1.0,20.155742645263672,0.7296573915219391,,
107,1.7827382276603634,60.02002893067765,1920,1080,1105.781982421875,646.3006591796875,1.0,20.155742645263672,0.7215386281659266,,
108,1.7993993325917685,60.02002893067765,1920,1080,1105.359375,646.3125610351562,1.0,20.47248077392578,0.7210376376887584,,
109,1.816060437523174,60.02002893067765,1920,1080,1104.57177734375,646.0673828125,1.0,20.155742645263672,0.726732645767904,,
110,1.832721542454579,60.02002893067765,1920,1080,1103.906494140625,645.8773193359375,1.0,20.125194549560547,0.7014664502458428,,
111,1.8493826473859845,60.02002893067765,1920,1080,1103.3975830078125,645.890380859375,1.0,20.155742645263672,0.7205051510076137,,
112,1.8660437523173896,60.02002893067765,1920,1080,1103.711669921875,645.3101806640625,1.0,20.80556297302246,0.724818726438406,,
113,1.882704857248795,60.02002893067765,1920,1080,1103.643798828125,645.2986450195312,1.0,21.096025466918945,0.7256417730345317,,
114,1.8993659621802002,60.02002893067765,1920,1080,1103.505615234375,644.3680419921875,1.0,21.497825622558594,0.7004168783265942,,
115,1.9160270671116055,60.02002893067765,1920,1080,1102.6634521484375,643.3001098632812,1.0,20.366811752319336,0.7372443345408571,,
116,1.9326881720430107,60.02002893067765,1920,1080,1102.3935546875,642.8297119140625,1.0,21.02984046936035,0.7422416491860591,,
117,1.949349276974416,60.02002893067765,1920,1080,1101.8707275390625,642.3331298828125,1.0,19.75322151184082,0.7276619714018783,,
118,1.9660103819058212,60.02002893067765,1920,1080,1101.8221435546875,641.593505859375,1.0,20.38910675048828,0.7150398780543323,,
119,1.9826714868372266,60.02002893067765,1920,1080,1101.889892578125,640.9801635742188,1.0,20.18863868713379,0.7268813027864421,,
120,1.9993325917686318,60.02002893067765,1920,1080,1102.887451171875,640.4456787109375,1.0,21.272146224975586,0.7182864840362967,,
121,2.015993696700037,60.02002893067765,1920,1080,1103.4921875,640.2409057617188,1.0,20.47248077392578,0.7128012410138607,,
122,2.032654801631442,60.02002893067765,1920,1080,1104.318115234375,639.2964477539062,1.0,21.02984046936035,0.6879328568876228,,
123,2.0493159065628475,60.02002893067765,1920,1080,1104.7330322265625,639.1624145507812,1.0,20.47248077392578,0.7056000618646822,,
124,2.065977011494253,60.02002893067765,1920,1080,1105.240966796875,638.9358520507812,1.0,20.80556297302246,0.740544485169646,,
125,2.082638116425658,60.02002893067765,1920,1080,1105.679931640625,638.8651123046875,1.0,20.2740535736084,0.7568744251683661,,
126,2.099299221357063,60.02002893067765,1920,1080,1105.6795654296875,639.1333618164062,1.0,19.91834259033203,0.7071055456344569,,
127,2.1159603262884685,60.02002893067765,1920,1080,1105.9088134765625,639.0521240234375,1.0,20.028118133544922,0.7159507568798792,,
128,2.132621431219874,60.02002893067765,1920,1080,1107.2772216796875,639.144287109375,1.0,21.02515983581543,0.7396336063440991,,
129,2.1492825361512793,60.02002893067765,1920,1080,1108.2996826171875,638.8125610351562,1.0,20.797086715698242,0.7199159134132505,,
130,2.1659436410826842,60.02002893067765,1920,1080,1108.7442626953125,639.171142578125,1.0,20.381393432617188,0.7506419657387581,,
131,2.1826047460140896,60.02002893067765,1920,1080,1109.4732666015625,639.0936279296875,1.0,20.155742645263672,0.7309661269695451,,
132,2.199265850945495,60.02002893067765,1920,1080,1110.251220703125,639.6740112304688,1.0,19.9702091217041,0.7246871450486357,,
133,2.2159269558769004,60.02002893067765,1920,1080,1111.31787109375,639.6605834960938,1.0,19.91240692138672,0.745980469389171,,
134,2.2325880608083053,60.02002893067765,1920,1080,1112.843994140625,639.5389404296875,1.0,20.129531860351562,0.7211566919640582,,
135,2.2492491657397107,60.02002893067765,1920,1080,1114.6539306640625,639.5208740234375,1.0,20.35323143005371,0.7499749395128179,,
136,2.265910270671116,60.02002893067765,1920,1080,1115.884033203125,639.5504150390625,1.0,20.16194725036621,0.7237090839828089,,
137,2.2825713756025214,60.02002893067765,1920,1080,1117.23974609375,640.4789428710938,1.0,19.920021057128906,0.7050591081216216,,
138,2.2992324805339264,60.02002893067765,1920,1080,1118.53515625,640.6489868164062,1.0,20.359373092651367,0.6775768603161136,,
139,2.3158935854653317,60.02002893067765,1920,1080,1119.6300048828125,640.6651611328125,1.0,20.408430099487305,0.6929492671880669,,
140,2.332554690396737,60.02002893067765,1920,1080,1120.1190185546875,640.8746337890625,1.0,19.917415618896484,0.6805532262240441,,
141,2.3492157953281425,60.02002893067765,1920,1080,1120.515625,640.9440307617188,1.0,19.973899841308594,0.6892930037898467,,
142,2.3658769002595474,60.02002893067765,1920,1080,1120.7396240234375,641.0281372070312,1.0,20.155742645263672,0.6973336938115838,,
143,2.382538005190953,60.02002893067765,1920,1080,1120.7479248046875,641.693115234375,1.0,20.155742645263672,0.7081461330884179,,
144,2.399199110122358,60.02002893067765,1920,1080,1120.2032470703125,641.3784790039062,1.0,19.913782119750977,0.7081461330884179,,
145,2.4158602150537636,60.02002893067765,1920,1080,1119.44482421875,640.6414794921875,1.0,19.69904899597168,0.696004877347339,,
146,2.4325213199851685,60.02002893067765,1920,1080,1119.01025390625,640.4382934570312,1.0,19.9061279296875,0.7417243612314911,,
147,2.449182424916574,60.02002893067765,1920,1080,1118.530517578125,640.0625610351562,1.0,20.155742645263672,0.7152696892017566,,
148,2.4658435298479793,60.02002893067765,1920,1080,1117.8665771484375,639.6304321289062,1.0,20.16194725036621,0.7392857728690118,,
149,2.4825046347793847,60.02002893067765,1920,1080,1117.434814453125,639.0930786132812,1.0,20.155742645263672,0.7111171698781563,,
150,2.4991657397107896,60.02002893067765,1920,1080,1117.0203857421875,637.8599853515625,1.0,19.997196197509766,0.69338297002534,,
151,2.515826844642195,60.02002893067765,1920,1080,1117.165771484375,637.01708984375,1.0,20.155742645263672,0.7119064235242667,,
152,2.5324879495736003,60.02002893067765,1920,1080,1116.70458984375,635.5195922851562,1.0,19.788698196411133,0.7190430034929132,,
153,2.5491490545050053,60.02002893067765,1920,1080,1116.462646484375,635.1012573242188,1.0,19.96256446838379,0.704576627657865,,
154,2.5658101594364107,60.02002893067765,1920,1080,1115.744140625,633.462646484375,1.0,20.155742645263672,0.7354602320003494,,
155,2.582471264367816,60.02002893067765,1920,1080,1115.5897216796875,633.383544921875,1.0,19.92048454284668,0.7322606227238664,,
156,2.5991323692992214,60.02002893067765,1920,1080,1115.248779296875,632.5742797851562,1.0,19.686851501464844,0.7233091638856954,,
157,2.6157934742306264,60.02002893067765,1920,1080,1114.6474609375,631.2984619140625,1.0,20.155742645263672,0.7265087322767462,,
158,2.6324545791620317,60.02002893067765,1920,1080,1113.9127197265625,631.0171508789062,1.0,19.728878021240234,0.69338297002534,,
159,2.649115684093437,60.02002893067765,1920,1080,1112.931884765625,630.0587768554688,1.0,19.917415618896484,0.7167431752181831,,
160,2.6657767890248425,60.02002893067765,1920,1080,1111.9200439453125,629.4146118164062,1.0,20.163923263549805,0.7239485709559652,,
161,2.6824378939562474,60.02002893067765,1920,1080,1110.7039794921875,629.1074829101562,1.0,20.005687713623047,0.7217657981215961,,
162,2.699098998887653,60.02002893067765,1920,1080,1109.5595703125,629.1702880859375,1.0,20.408430099487305,0.7234651654810502,,
163,2.715760103819058,60.02002893067765,1920,1080,1108.490234375,629.2911376953125,1.0,20.796733856201172,0.7188455671216416,,
164,2.7324212087504636,60.02002893067765,1920,1080,1107.204833984375,629.28662109375,1.0,20.354167938232422,0.7423662428207398,,
165,2.7490823136818685,60.02002893067765,1920,1080,1105.6890869140625,628.7642822265625,1.0,20.408430099487305,0.7208415327940921,,
166,2.765743418613274,60.02002893067765,1920,1080,1104.6265869140625,628.82080078125,1.0,20.821916580200195,0.7387227275185522,,
167,2.7824045235446793,60.02002893067765,1920,1080,1103.47119140625,628.57275390625,1.0,20.408430099487305,0.7381729911797983,,
168,2.7990656284760846,60.02002893067765,1920,1080,1101.7808837890625,627.8192138671875,1.0,20.408430099487305,0.7262750116844998,,
169,2.8157267334074896,60.02002893067765,1920,1080,1100.8017578125,627.7241821289062,1.0,20.591623306274414,0.7331331808780965,,
170,2.832387838338895,60.02002893067765,1920,1080,1100.08984375,627.4791870117188,1.0,20.679784774780273,0.7331331808780965,,
171,2.8490489432703003,60.02002893067765,1920,1080,1099.65869140625,627.1257934570312,1.0,21.024045944213867,0.7320939124393849,,
172,2.8657100482017057,60.02002893067765,1920,1080,1098.5341796875,626.3524169921875,1.0,20.364238739013672,0.715414157624612,,
173,2.8823711531331107,60.02002893067765,1920,1080,1098.0220947265625,625.939208984375,1.0,20.804288864135742,0.7139437604326916,,
174,2.899032258064516,60.02002893067765,1920,1080,1097.4273681640625,625.48828125,1.0,21.272146224975586,0.7364542097141876,,
175,2.9156933629959214,60.02002893067765,1920,1080,1096.593505859375,624.6876220703125,1.0,20.796733856201172,0.7440709570090684,,
176,2.932354467927327,60.02002893067765,1920,1080,1096.001953125,623.9788818359375,1.0,21.132055282592773,0.6830704097651792,,
177,2.9490155728587317,60.02002893067765,1920,1080,1094.981201171875,622.5095825195312,1.0,20.80632781982422,0.7139437604326916,,
178,2.965676677790137,60.02002893067765,1920,1080,1095.0174560546875,622.1339721679688,1.0,21.272146224975586,0.7268615557096215,,
179,2.9823377827215425,60.02002893067765,1920,1080,1095.0260009765625,620.822509765625,1.0,21.483837127685547,0.7243662970813439,,
180,2.998998887652948,60.02002893067765,1920,1080,1094.767578125,619.9368896484375,1.0,21.250099182128906,0.7111644855203316,,
181,3.015659992584353,60.02002893067765,1920,1080,1094.50927734375,619.3181762695312,1.0,21.272146224975586,0.7288870877130441,,
182,3.032321097515758,60.02002893067765,1920,1080,1094.2796630859375,618.5155639648438,1.0,21.08451271057129,0.7406125377694674,,
183,3.0489822024471636,60.02002893067765,1920,1080,1094.474853515625,617.942626953125,1.0,21.252246856689453,0.7225012584348188,,
184,3.0656433073785685,60.02002893067765,1920,1080,1094.36376953125,617.4794921875,1.0,20.689279556274414,0.7252519177127926,,
185,3.082304412309974,60.02002893067765,1920,1080,1094.5950927734375,617.2835083007812,1.0,21.031150817871094,0.7390748518898531,,
186,3.0989655172413793,60.02002893067765,1920,1080,1094.880126953125,616.95654296875,1.0,21.023895263671875,0.7391315573336016,,
187,3.1156266221727846,60.02002893067765,1920,1080,1095.017578125,616.8529052734375,1.0,21.023895263671875,0.7616213696412213,,
188,3.1322877271041896,60.02002893067765,1920,1080,1095.090576171875,616.5966186523438,1.0,20.435998916625977,0.7161248607986489,,
189,3.148948832035595,60.02002893067765,1920,1080,1095.3956298828125,616.2440185546875,1.0,20.655853271484375,0.7161248607986489,,
190,3.1656099369670003,60.02002893067765,1920,1080,1095.5694580078125,615.6590576171875,1.0,20.843584060668945,0.7295612774389828,,
191,3.1822710418984057,60.02002893067765,1920,1080,1095.766357421875,615.4029541015625,1.0,20.64065933227539,0.7083306135137706,,
192,3.1989321468298106,60.02002893067765,1920,1080,1096.0533447265625,615.3406372070312,1.0,20.929792404174805,0.6978714505434569,,
193,3.215593251761216,60.02002893067765,1920,1080,1096.171142578125,615.365966796875,1.0,20.929792404174805,0.7027922800730348,,
194,3.2322543566926214,60.02002893067765,1920,1080,1096.4644775390625,615.7367553710938,1.0,21.052946090698242,0.7251174367997005,,
195,3.248915461624027,60.02002893067765,1920,1080,1096.570556640625,615.6258544921875,1.0,21.272146224975586,0.734237132001071,,
196,3.2655765665554317,60.02002893067765,1920,1080,1096.7567138671875,615.5487060546875,1.0,21.031150817871094,0.7507256666913347,,
197,3.282237671486837,60.02002893067765,1920,1080,1097.0185546875,615.5066528320312,1.0,21.300113677978516,0.7456348429149947,,
198,3.2988987764182425,60.02002893067765,1920,1080,1097.1256103515625,615.4896850585938,1.0,21.300113677978516,0.7465278187747733,,
199,3.315559881349648,60.02002893067765,1920,1080,1097.1453857421875,615.4866943359375,1.0,21.300113677978516,0.7312218529844244,,
200,3.332220986281053,60.02002893067765,1920,1080,1097.2684326171875,615.1679077148438,1.0,21.279088973999023,0.7355821502592271,,
201,3.348882091212458,60.02002893067765,1920,1080,1097.45654296875,615.3258056640625,1.0,21.272146224975586,0.7443027448088327,,
202,3.3655431961438635,60.02002893067765,1920,1080,1097.2034912109375,615.6064453125,1.0,20.690420150756836,0.7327891257774295,,
203,3.382204301075269,60.02002893067765,1920,1080,1097.1328125,614.93896484375,1.0,20.920162200927734,0.7327891257774295,,
204,3.398865406006674,60.02002893067765,1920,1080,1097.1024169921875,614.5698852539062,1.0,20.920162200927734,0.7417804340200171,,
205,3.4155265109380792,60.02002893067765,1920,1080,1097.3428955078125,614.4174194335938,1.0,21.272146224975586,0.7130752157119704,,
206,3.4321876158694846,60.02002893067765,1920,1080,1097.4755859375,614.0660400390625,1.0,21.07733726501465,0.7439279327611908,,
207,3.44884872080089,60.02002893067765,1920,1080,1097.155029296875,613.2266845703125,1.0,20.983030319213867,0.7080531616760058,,
208,3.465509825732295,60.02002893067765,1920,1080,1097.1962890625,611.921875,1.0,21.483837127685547,0.7288092539124876,,
209,3.4821709306637003,60.02002893067765,1920,1080,1097.23291015625,611.3306274414062,1.0,21.483837127685547,0.7186523710877417,,
210,3.4988320355951057,60.02002893067765,1920,1080,1097.24853515625,610.2052612304688,1.0,21.69818687438965,0.7190130206149766,,
211,3.515493140526511,60.02002893067765,1920,1080,1097.1326904296875,609.4209594726562,1.0,21.300113677978516,0.7347888337299964,,
212,3.532154245457916,60.02002893067765,1920,1080,1096.48779296875,608.1997680664062,1.0,20.729581832885742,0.718137245313403,,
213,3.5488153503893214,60.02002893067765,1920,1080,1096.742431640625,607.3829345703125,1.0,21.300113677978516,0.7060443447539976,,
214,3.5654764553207268,60.02002893067765,1920,1080,1096.912841796875,605.5181274414062,1.0,21.50506019592285,0.7396514201163774,,
215,3.5821375602521317,60.02002893067765,1920,1080,1097.1513671875,604.0549926757812,1.0,21.69818687438965,0.7048900276557802,,
216,3.598798665183537,60.02002893067765,1920,1080,1096.94189453125,602.2300415039062,1.0,21.250099182128906,0.7452921878009269,,
