frame,time,sh_x,sh_y,el_x,el_y,wr_x,wr_y,hip_x,hip_y,opp_sh_x,opp_sh_y,opp_hip_x,opp_hip_y,hands_used,speed_px_s,nvp_marker
26,0.43318872821653687,223.74922997305487,755.7388317127928,79.32080596781535,1073.811520938716,415.06363790908756,1084.4249093697474,134.37363061346227,1325.4378964886257,314.48108771016246,775.6885902974176,217.36941873892025,1249.3792301945052,1.0,76.23651937475707,0
27,0.44984983314794214,226.62492590227325,755.7283163752886,81.18099917648864,1073.6487103998525,416.2317451418431,1084.5139926242139,136.15440516948834,1326.3443707503543,316.53728003613844,775.7262139039989,219.4315262626733,1249.7229195967554,1.0,66.35971459730088,0
28,0.4665109380793474,229.53489586104058,755.3670649812146,82.50102824808907,1073.1267282490737,417.2303475305961,1084.5322969477795,138.20541293726845,1327.4002701472023,318.9168198331521,775.7014452679865,221.76543805613719,1249.9286589319502,1.0,57.82613898391988,0
29,0.48317204301075267,232.17284035004096,754.5698988528305,83.64706275683498,1072.0947099965365,418.1052069604694,1084.5419353381808,140.31375466866658,1328.0369797770352,321.89631764155934,775.5854227350233,224.63394054635066,1249.5522231204347,1.0,52.48992610435236,0
30,0.49983314794215794,234.1844225686627,753.4643015260048,84.71439994621589,1070.6689256900033,418.9264228300237,1084.5600899974102,142.3475204345807,1327.473987272291,325.5425887097316,775.3910920852582,228.06421646902626,1248.1718615502868,1.0,49.52378784759792,0
31,0.5164942528735632,235.46798395875084,752.3238255803564,85.5180709326793,1069.1553663363736,419.7418517483887,1084.5826183720953,144.24825862345503,1325.2550061936054,329.36308482664293,775.1598267759622,231.55682623975423,1245.7344385170172,1.0,46.39130131758772,0
32,0.5331553578049685,236.23535032206752,751.4145976089163,85.88236602124364,1067.8577224686533,420.53140373343547,1084.591240327888,145.87486667572966,1321.7728886647333,332.5193028219084,774.9347866300592,234.32587949760816,1242.759239958909,1.0,41.08748555053595,0
33,0.5498164627363737,236.79532464720992,750.8703726027428,85.84954998865055,1066.9314030849955,421.21217430506806,1084.564548924593,146.89259936780155,1318.2160894883298,334.4077499920154,774.7382958165986,235.8479933249018,1240.1312665465316,1.0,33.93150759756583,0
34,0.566477567667779,237.32850947402517,750.6599536597347,85.63126509619703,1066.3590255385102,421.71593911056505,1084.5094999687833,146.93407272320178,1315.8202996575776,335.046556668806,774.5607736390356,236.18487852906557,1238.560447502217,1.0,27.472145286627565,0
35,0.5831386725991843,237.8649945798171,750.6438633217746,85.43027976654888,1066.014358830969,422.0698975249905,1084.4784870861095,145.94265757200665,1315.060329640162,334.9556800921942,774.3669031619696,235.82154079010587,1238.1571123966803,1.0,24.47562263374319,0
36,0.5997997775305896,238.40545330394283,750.6712910153736,85.33142453915427,1065.7514066735923,422.3896779995789,1084.5429280472572,144.3315948244842,1315.5016856152415,334.71990767698657,774.1183072192408,235.25002406399625,1238.4874954939398,1.0,25.538623658871412,0
37,0.6164608824619948,238.99744955093877,750.6511422657127,85.3226012062377,1065.4717712000072,422.7850845185906,1084.7410647922463,142.7565818118544,1316.30890390417,334.6451989473198,773.7946632682145,234.70116570130472,1238.9833393569768,1.0,28.320144473158912,0
38,0.6331219873934001,239.69191673785832,750.5618225049166,85.37007588261585,1065.1478084699663,423.26681206609686,1085.040198751502,141.71038090226122,1316.8276946230164,334.7245820593772,773.3927565043415,234.18796927133235,1239.2873395444774,1.0,29.17149912236051,0
39,0.6497830923248054,240.46334073805528,750.4204047021592,85.45965969558591,1064.807697374433,423.73522235344126,1085.3486527895175,141.29328228038202,1316.8306719355082,334.8111848120838,772.9093811107588,233.69692156307684,1239.3152670735012,1.0,25.94847834024626,0
40,0.6664441972562106,241.19785249942754,750.2541110344123,85.58628549405424,1064.5042650632893,424.06262838674763,1085.5815504767397,141.27832982794925,1316.4788786635033,334.78085090801125,772.338875528563,233.28488274634145,1239.1475382952672,1.0,19.73478723166198,0
41,0.6831053021876159,241.76269927713471,750.0917028828289,85.73002792810306,1064.2829813030917,424.20881541955964,1085.7270022060002,141.3247221243601,1316.180022651262,334.5816074751673,771.701174951541,233.0184269268531,1238.928770774266,1.0,14.073281005673278,0
42,0.6997664071190212,242.09682643596045,749.9619442479383,85.85395809556536,1064.1585076838992,424.27211659380214,1085.8402213892714,141.16127205975351,1316.3750748494658,334.20760109006557,771.0703145751829,232.87083415232493,1238.8095905616456,1.0,12.342718423239253,0
43,0.7164275120504264,242.25873959023718,749.8855327628324,85.92572535488313,1064.111937124676,424.4175586853426,1085.9709640884782,140.6781840477956,1317.2545296794938,333.66588670300683,770.5557970018623,232.69864279796383,1238.8821547645887,1.0,15.354583417331382,0
44,0.7330886169818317,242.39959695894353,749.8655761111306,85.94141378835948,1064.1118013694718,424.7383885846652,1086.1182146686324,139.94493026611033,1318.560565399193,332.96768630506364,770.2371558834376,232.32363770444826,1239.1168291880533,1.0,20.919567887978417,0
45,0.749749721913237,242.66935937974284,749.8886862418926,85.93047754385725,1064.1397926108502,425.18455794189896,1086.2640913378225,139.16897635783587,1319.6889688782674,332.14484983779164,770.1118963787263,231.66028847132552,1239.3705001527142,1.0,25.468865027116557,0
46,0.7664108268446421,243.1139820757865,749.9349671434101,85.93573673545067,1064.1960815775942,425.62253631229737,1086.4193516423575,138.58988386872429,1320.0948499746366,331.2686052414422,770.106511563298,230.78050774583673,1239.4981388270521,1.0,26.315824595780246,0
47,0.7830719317760474,243.64961434163462,749.9828242187816,85.98100328803336,1064.2818169925847,425.9502295610212,1086.60736544092,138.33084537851354,1319.706099537999,330.4323779602059,770.1316626045369,229.83524689202133,1239.4916545179333,1.0,23.009991717446752,0
48,0.7997330367074527,244.1483623941316,750.0039403980982,86.05101863036263,1064.3825413108968,426.15299813033647,1086.8235266302145,138.2969285973699,1318.9810617373728,329.6936680739009,770.1269740724689,228.89222351849085,1239.5143150648623,1.0,17.314046602418767,0
49,0.8163941416388579,244.56274079352366,749.9640491433469,86.10359292752797,1064.4751626665802,426.2774835694817,1087.0396826661652,138.2270059535222,1318.5364107659525,329.0342905375553,770.0736780229714,227.87416484972786,1239.777419495064,1.0,12.372281398106193,0
50,0.8330552465702632,244.9687372739178,749.8465235246009,86.1103010389408,1064.5530790068824,426.38640655846893,1087.2364184147634,137.90409550413892,1318.673518618243,328.39960882908184,769.9944876844778,226.69452147877928,1240.3619521580179,1.0,11.687636334289987,0
51,0.8497163515016685,245.48804523963506,749.6872303592933,86.0976149410604,1064.6402052214235,426.55114614971427,1087.4075035060405,137.37715856943913,1319.226812009502,327.78831681770316,769.9528928242536,225.44373655958836,1241.1560414918024,1.0,17.974138382989345,0
52,0.8663774564330737,246.17704733809455,749.5799771063079,86.15748005068713,1064.7732787365824,426.8742514765233,1087.5496049563465,137.00565880949276,1319.817085400577,327.2913639233021,770.0319531862916,224.3922945702622,1241.9630444120744,1.0,31.870410395542784,0
53,0.883038561364479,246.99951824399545,749.6263882410026,86.41404054312818,1064.9654386915222,427.48514535711337,1087.6849428304863,137.26000563017905,1320.1903534934495,327.0235844421708,770.2786817975174,223.78844102608969,1242.6535608458996,1.0,51.083249818491105,0
54,0.8996996662958843,247.8974016049705,749.8614250950451,86.95474223925225,1065.1863187608092,428.47031585546756,1087.8946062212779,138.3931400701382,1320.310638138527,327.00979519739883,770.6533877302652,223.67194808697718,1243.2044869934896,1.0,70.84676387680264,0
55,0.9163607712272895,248.86578509421588,750.2233269207638,87.75673581807983,1065.3795726693832,429.78490378783533,1088.2870963292137,140.22073820276194,1320.221859872972,327.1457644285831,771.0507039258852,223.88827091248066,1243.6206291380306,1.0,85.9286649152167,0
56,0.9330218761586948,249.95488275423844,750.6036798089671,88.65855455269367,1065.5014725036042,431.254502772124,1088.895047356709,142.22044668332518,1319.9534122955295,327.2957511020739,771.3976337181865,224.24882736659725,1243.8697251388019,1.0,93.25218391801032,0
57,0.9496829810901001,251.22019848094814,750.9439865168669,89.41173196164618,1065.544259173666,432.7020307248758,1089.6036453773931,143.91219830267653,1319.6208346958342,327.4708005695526,771.7391088597738,224.6581008379825,1243.9238800490107,1.0,93.56108371300293,0
58,0.9663440860215053,252.68007824965977,751.309196170539,89.7956218032849,1065.528094251083,434.08228040998375,1090.211163759704,145.16117777254132,1319.532602927844,327.941984023321,772.2141176615033,225.1173947767109,1243.854398484137,1.0,91.00449023450182,0
59,0.9830051909529106,254.2984812163973,751.8779464476227,89.74868066270766,1065.4795611096852,435.4831630364785,1090.589488786504,146.06205576776173,1319.9785490595666,329.146411579727,772.9300300988175,225.6538702688907,1243.8397798632268,1.0,90.78263876127967,0
60,0.9996662958843159,255.98981711605612,752.8272194268794,89.47556927833814,1065.420225428701,437.0087881443313,1090.8014352907373,146.53439949035814,1320.7024651777667,331.3827011413575,773.8496979562968,226.267138327277,1244.0158648257618,1.0,96.21326608796413,0
61,1.016327400815721,257.6623174915638,754.1667213807575,89.46660217010667,1065.3668358777406,438.6891635830022,1091.0621112255776,146.16186112839148,1320.5985327422582,334.50445788519113,774.7979564318849,226.93951060806756,1244.2771214299066,1.0,106.92272198209477,0
62,1.0329885057471264,259.2980709045546,755.6589502770606,90.3278025262491,1065.3320406956364,440.50095775879873,1091.5668170379947,144.58854119464212,1318.2371805407815,337.8986521056817,775.5772505891401,227.6867883043947,1244.251299913792,1.0,119.15300179202083,0
63,1.0496496106785316,261.0054469182867,756.9304043464826,92.41066907961144,1065.3234501905529,442.4308964257873,1092.32799243128,142.12555492849876,1313.0589934426687,340.8280521879983,776.0843467895004,228.58107930257196,1243.5528580963746,1.0,127.92707190795005,0
64,1.066310715609937,262.96588525158694,757.7110667615754,95.47404762363549,1065.3466147367053,444.4710600516812,1093.1659005751037,139.88618047949313,1306.1618040890912,342.88410497491793,776.3406295022137,229.69017183906038,1242.1328119402547,1.0,129.76685258557436,0
65,1.0829718205413421,265.2747244951939,757.9981056276162,98.72883070707572,1065.4100030727977,446.55108058432404,1093.8655392208282,139.18205076599074,1299.7455579069388,344.1988752083509,776.440856610255,230.96608638533814,1240.3846171426326,1.0,124.34873895090237,0
66,1.0996329254727475,267.78896336757515,758.0028363879596,101.33893504243885,1065.5218355061045,448.52089843575493,1094.3571612370229,140.608769134531,1295.5831111612806,345.29788264764323,776.4821393054397,232.2022009323173,1238.8735765003166,1.0,114.1222609297258,0
67,1.1162940304041526,270.14634233636235,757.953028745932,102.98693457444097,1065.6757480479698,450.2405115017016,1094.7524807801483,143.51365687768777,1293.906711891664,346.74387964333323,776.5228517936297,233.1307959331026,1237.943740696579,1.0,102.24938495506815,0
68,1.132955135335558,272.00775583043514,757.9464512619087,104.0104164763222,1065.8381797042307,451.6869351027241,1095.2070584128671,146.27039562977322,1293.6164089070803,348.7960652939215,776.5802505527522,233.58255274481147,1237.5606252396212,1.0,90.42837231376832,0
69,1.1496162402669632,273.3322449102059,757.9627239240629,105.03986490984494,1065.9555090334165,452.95134433685774,1095.7507950751967,147.29944484795865,1293.3794454777922,351.2728241134969,776.6486682826826,233.58364400431665,1237.4561973791108,1.0,78.28631139494404,0
70,1.1662773451983686,274.39536723722085,757.9696918198766,106.52511809051404,1065.9848908189915,454.1159510831551,1096.2567580617053,146.2480443548283,1292.5552809689862,353.71691575885916,776.7175165459864,233.36669143598508,1237.3542932839694,1.0,64.78350130331442,0
71,1.1829384501297737,275.50539745744516,757.9963751721855,108.53045655928464,1065.930243741343,455.1415746945446,1096.570381939303,144.41792918563655,1291.3678971741542,355.75048982179516,776.7776337881038,233.32136934441866,1237.0878674779708,1.0,50.34815485259139,0
72,1.199599555061179,276.70958471004866,758.1167760366889,110.82988163344156,1065.8531958151316,455.90816101356256,1096.6590894186559,143.90153988680478,1290.487384613973,357.3118343816721,776.8161026543397,233.85556090844113,1236.6127970554203,1.0,37.72061009620718,0
73,1.2162606599925843,277.7940665588747,758.3875694315074,113.09902995314792,1065.8414771041903,456.38498273962335,1096.6382790971,145.989336534582,1290.4553519388137,358.5684612342032,776.8110253454984,235.16554483989464,1235.9895558144945,1.0,30.50099603918354,0
74,1.2329217649239896,278.5470145561604,758.8070145452195,115.04946512620783,1065.950326024067,456.73274545595416,1096.6674734559747,150.2252051519773,1291.2931819684702,359.64756098281987,776.7403307196231,237.0653885156646,1235.3444078428754,1.0,30.405008832483773,0
75,1.2495828698553948,278.97873692871974,759.314826993841,116.49274442483825,1066.1607620897062,457.1940200760102,1096.8302833147454,154.9403648204012,1292.4893105452122,360.5110355123079,776.6040431147793,239.07261841480715,1234.8039425238878,1.0,35.51004815574076,0
76,1.2662439747868002,279.27938723898467,759.8129361383355,117.36909572152867,1066.3922163330053,457.8753721124945,1097.1018518330293,158.62545326849238,1293.3752539741138,361.10530619035643,776.4397476503349,240.7413656748828,1234.4444696456244,1.0,41.123424835618486,0
77,1.2829050797182053,279.6057411792389,760.1974372935734,117.7495528459918,1066.5637810774806,458.65977658557136,1097.4042629763956,160.81115625629502,1293.621034219856,361.5789537314475,776.3106545079169,241.9657090117938,1234.2938402707325,1.0,42.77214952820139,0
78,1.2995661846496107,279.95217419401496,760.4058391510455,117.80778424757263,1066.655471293184,459.3409227797883,1097.6725075602355,161.96263599740513,1293.4506583938203,362.2776987357489,776.2681390648764,242.9746743696389,1234.3474507583041,1.0,39.00771420292819,0
79,1.3162272895810159,280.2241307162711,760.459637544956,117.76682768086478,1066.7198739203782,459.82346547325824,1097.8719979571624,162.93132316387113,1293.4072983942337,363.4774210362898,776.3138231095385,244.04746194334533,1234.5376063303888,1.0,31.867001685812426,0
80,1.3328883945124212,280.39950303340106,760.4604672250134,117.83403165004673,1066.8349891150012,460.17858339120716,1097.9834834585756,164.44078573334846,1293.8707960811676,365.10995774715485,776.3912189159241,245.2465961731196,1234.6841171352019,1.0,24.838880481845766,0
81,1.3495494994438264,280.59809913141095,760.52665129222,118.14838683980238,1067.0331501931755,460.5263960293309,1098.0046334258911,166.60140703974542,1294.701887340562,366.76017259013156,776.4203741155209,246.40132769541685,1234.5313278412384,1.0,20.227044459650994,0
82,1.3662106043752318,280.99978727679877,760.7118785020673,118.768924290083,1067.257999659059,460.90283460616763,1097.9724164428803,168.65536668185038,1295.2913925002556,367.9553012685975,776.3565513515967,247.2932088589426,1233.908584227335,1.0,18.029823767891557,0
83,1.382871709306637,281.69272982293865,760.970078013305,119.70097641090757,1067.386203638972,461.2515127641917,1097.9603336356508,169.45678366396834,1295.0263886352461,368.494872149486,776.2268958695244,247.82477232431643,1232.891412840114,1.0,16.820477949263424,0
84,1.3995328142380423,282.5814632632371,761.1948398740558,120.91090924928082,1067.3089345006615,461.51070443218265,1098.0305594634233,168.56390000264983,1293.850965735949,368.5417396612059,776.1095337560964,248.02719232162912,1231.7886257264886,1.0,15.335972564363818,0
85,1.4161939191694475,283.4363814409626,761.2971807670813,122.29727851958762,1067.0190926206697,461.66564830869964,1098.18639567432,166.86051261766553,1292.4253471113032,368.42215783875884,776.0691077352136,247.95495520711356,1230.9372203030657,1.0,13.252993827710716,0
86,1.4328550241008529,284.0532306872862,761.2552273126969,123.66444631891562,1066.6338452561129,461.72252133796246,1098.3765740606148,165.81015319842547,1291.6579625206475,368.3367905583501,776.1038779832451,247.61434349700866,1230.4925565323647,1.0,10.877117308310263,0
87,1.449516129032258,284.38814538404756,761.1057689736317,124.77005520886124,1066.3275854820993,461.6850682738498,1098.5434909623468,165.93920593075848,1291.9903446126327,368.2364676614889,776.1491226692661,246.99765981678067,1230.401959645553,1.0,8.616980706555522,0
88,1.4661772339636634,284.55102724067314,760.9045616714045,125.45256456274502,1066.2272206258997,461.5872696254325,1098.664844077753,166.24629884254608,1293.1150855121791,367.9445017284293,776.1319635289091,246.16219805287787,1230.537902733436,1.0,6.9563348735838755,0
89,1.4828383388950686,284.67881696907494,760.6950021084778,125.77620537731515,1066.3551726643502,461.51839127551426,1098.755313961978,165.34786124929872,1294.3638352228954,367.38061320093635,776.0301103187052,245.25626497146865,1230.8089251588322,1.0,6.665923039656249,0
90,1.499499443826474,284.816223154738,760.4973240343637,126.096907354715,1066.660020645026,461.57229889854915,1098.838356770544,163.11304282994584,1295.2993330206314,366.66191507704457,775.8858691779205,244.4643354252832,1231.1459481885063,1.0,8.592997370712709,0
91,1.516160548757879,284.89477370062554,760.3109978962462,126.94176220299724,1067.0941644099728,461.77039553217094,1098.920672426734,160.89192756296598,1295.936826176638,365.9971432152102,775.7693668374047,243.92106837112917,1231.448825596162,1.0,12.949345271723612,0
92,1.5328216536892842,284.7924374465589,760.1262611783052,128.67906631363778,1067.6575858945139,462.0598352474571,1098.9916157798498,160.12729403097993,1296.5563654618782,365.5078451801353,775.733286453426,243.66312984334843,1231.62526818609,1.0,18.688794663333006,0
93,1.5494827586206896,284.4035733645282,759.9448674451105,131.17388747664197,1068.36750309762,462.3880908097118,1099.0433564874004,161.00076182396035,1297.4738824332321,365.16270277006885,775.8012567622864,243.64501812511733,1231.7134824927275,1.0,23.557515268492605,0
94,1.5661438635520948,283.67996233959684,759.7995699719069,133.76227058894435,1069.1973912769406,462.74804509220974,1099.0858131995158,162.4974194990653,1298.9592777466887,364.8505601641414,775.9814646926897,243.78010399269797,1231.9393671353218,1.0,24.976742904654554,0
95,1.5828049684835002,282.65009619406385,759.7472626816935,135.66063065167654,1070.0568214725456,463.1363233925461,1099.1365811848675,163.52376830970488,1301.161905147768,364.4634219456263,776.2651061379826,243.95083389720602,1232.6005418647364,1.0,21.530895813189566,0
96,1.5994660734149053,281.42705823083753,759.8232239227998,136.4874375270479,1070.8203485989607,463.49729819610184,1099.198849335858,163.7760896854096,1303.975194077809,363.8922711262816,776.6038192816466,243.97804640066144,1233.8589806946686,1.0,14.394180262413744,0
97,1.6161271783463107,280.19063157845466,759.9895833496074,136.43017658177118,1071.3557133169115,463.74355035005283,1099.2531029690174,163.66666218371998,1307.0294002758374,362.974848406925,776.9093963938084,243.5902210870227,1235.6452939466703,1.0,7.56472835420486,0
98,1.6327882832777159,279.130443791269,760.1350342056542,135.96014282231926,1071.534397862458,463.8394417243662,1099.2651165452953,163.6385150342673,1309.8942977304896,361.50558329675613,777.1005661268977,242.46637931443408,1237.7589795231036,1.0,6.028806771214593,0
99,1.6494493882091212,278.3749576831799,760.1391610544848,135.44173927843278,1071.2678288578281,463.86271019668345,1099.197624928449,163.59810410926565,1312.2186195961497,359.3652409431307,777.151555114564,240.42004690675327,1240.0017161867574,1.0,12.475192071347866,0
100,1.6661104931405264,277.9548708303961,759.9500782476074,134.99816973123833,1070.5910568799402,463.98647452200333,1099.0216749509664,162.93324582510684,1313.58102784818,356.689324405,777.0794708246963,237.656517938362,1242.139894221861,1.0,24.939585688153187,0
101,1.6827715980719318,277.8182681517706,759.6148049200717,134.65219739055928,1069.7272198801697,464.38222142774214,1098.7275134693627,161.06943934313372,1313.3346903121399,353.8947191495725,776.8830552056819,234.8448291678298,1243.7660197726216,1.0,37.76319405897385,0
102,1.699432703003337,277.86241441238207,759.245937643691,134.49296240240528,1069.0320054599815,465.086969716277,1098.3276049201133,158.0834099382944,1310.9049565667367,351.48550752900735,776.5189778247122,232.81105220428745,1244.3504298588591,1.0,45.67599036408985,0
103,1.7160938079347423,277.94384880915163,758.9475170254194,134.65971352026327,1068.8049168538382,465.91896842085214,1097.845606000165,154.79548120924028,1306.4158904713722,349.79617434789816,775.9645770500551,232.03218172330074,1243.5840296001047,1.0,47.621429148660454,0
104,1.7327549128661475,277.886355983255,758.7347165504633,135.16361954969844,1069.0836679206445,466.53557749103817,1097.3018998551042,152.1835318561521,1300.9361740185504,348.88644979146125,775.3008382047652,232.3465447989852,1241.7208607346445,1.0,46.61271323129928,0
105,1.7494160177975528,277.5424568811613,758.4905966150851,135.74565231324667,1069.5764141971415,466.6366281571722,1096.714764386539,150.64248021534314,1295.9527196405206,348.59033858660024,774.7053910788912,233.08582044702183,1239.5524462313494,1.0,45.73552898758105,0
106,1.766077122728958,276.90045568841174,758.0120975690713,135.94596315206348,1069.8023340118177,466.17365518317155,1096.1131711841408,149.80921093445937,1292.5258290027907,348.5758651539328,774.3412355225864,233.4659366350734,1237.9877231228247,1.0,44.82355131228717,0
107,1.7827382276603634,276.13278572505016,757.155834339315,135.3755258483868,1069.3746937614533,465.39681906983594,1095.5351193940248,149.06403940532235,1290.8534683448834,348.39561144265775,774.2450057047677,232.96153302300922,1237.5649387209367,1.0,41.81834596232137,0
108,1.7993993325917685,275.50241743209943,755.9869317781408,133.99595483590463,1068.2477572823625,464.71066485369926,1095.0111926191446,148.12330150317226,1290.4634167909621,347.6360653006576,774.3120958479791,231.51024276786896,1238.2336358885675,1.0,37.063972963924,0
109,1.816060437523174,275.18821317052175,754.7798899372594,132.18308158686915,1066.7406156165475,464.4590990291827,1094.5668416095739,147.16502530032594,1290.7042427194115,346.14986245058094,774.3701130508216,229.4991422966799,1239.4933373801737,1.0,34.68594263253787,0
110,1.832721542454579,275.1846107010206,753.8402470412334,130.51063317986365,1065.3099905075846,464.7754965548818,1094.2451509491357,146.51273962664928,1291.122358300672,344.1684386331295,774.2663622218348,227.5335109480177,1240.7389322085273,1.0,38.548923520762145,0
