frame,time,sh_x,sh_y,el_x,el_y,wr_x,wr_y,hip_x,hip_y,opp_sh_x,opp_sh_y,vis_sh,vis_el,vis_wr,vis_hip,wrist_forward_px,shoulder_elevation_px,mid_shoulder_x,trunk_x_displacement_px,shoulder_elevation_cm,trunk_x_displacement_cm,wrist_forward_cm,elbow_flexion_angle
0,0.0,205.76174460617952,746.8423408543237,70.45994138403532,1061.2034569744912,389.45250015522527,1100.928046405535,71.50477358137101,1236.5764025961369,320.04055738449097,762.7836227416992,0.9999483823776245,0.9688652753829956,0.8549664616584778,0.9999188184738159,-2.9675501448500654,1.4734627048048878,262.90115099533523,4.577876208928842,0.4964159388982995,1.542306234833763,-0.9997804400340077,73.81141524491034
1,0.016661104931405265,203.63062575878033,747.1915453633945,68.02192401140832,1061.5302140269307,390.1819595934937,1099.2161446229281,82.03400245393068,1256.3434575376848,318.1395900249481,766.1562538146973,0.9999505281448364,0.9696301817893982,0.8552231192588806,0.9999202489852905,-2.2380907065816587,1.1242581957340008,260.8851078918642,2.561833105457822,0.378767434003906,0.8630926199893135,-0.7540224098134954,73.33624617291491
2,0.03332220986281053,201.6190539906228,747.5095715598611,65.68298023377871,1061.9051108663496,390.8998864885741,1097.6459509416497,90.93083748776283,1273.3761836126882,318.19247245788574,769.5792388916016,0.9999527335166931,0.970282793045044,0.8566601872444153,0.9999200105667114,-1.5201638115012202,0.8062319992674247,259.90576322425426,1.5824884378478714,0.2716230370684467,0.5331471784852388,-0.5121497431219492,72.88920900890956
3,0.04998331479421579,199.82417888179322,747.781507773567,63.51343799364492,1062.3840278648286,391.5932052486692,1096.324095327635,97.02151576905247,1285.7362002973134,318.4360921382904,772.0212936401367,0.9999555349349976,0.9711278080940247,0.8590406775474548,0.9999229907989502,-0.8268450514061101,0.5342957855615396,259.1301355100418,0.8068607236353955,0.18000655406752059,0.2718348570191089,-0.2785676632185467,72.4801926703414
4,0.06664441972562106,198.3101408502872,748.0195052433993,61.550913570025436,1063.032357928059,392.2518925958422,1095.3016572374788,99.92311073972479,1292.7652357133002,318.3928656578064,774.2221069335938,0.9999575018882751,0.971788763999939,0.8596611022949219,0.9999233484268188,-0.16815770423312415,0.2962983157292456,258.3515032540468,0.02822846764041742,0.09982418022327558,0.00951029247071011,-0.05665305566110177,72.10566743806623
5,0.08330552465702633,197.11099867717533,748.263312736076,59.80498537276836,1063.9153500657133,392.8702007316756,1094.5732428076403,100.08621834251989,1295.1279950746316,318.44706773757935,775.7649421691895,0.9999600648880005,0.9731813073158264,0.8668230175971985,0.9999245405197144,0.4501504316002638,0.052490823052494306,257.7790332073773,-0.5442415790290624,0.017684384629605473,-0.18335733477351931,0.15165762147872616,71.75048610044698
6,0.09996662958843158,196.24374224326607,748.5709658831399,58.265560413732445,1065.080077357249,393.4475095049673,1094.0932132312082,98.58147043670333,1294.4564688745802,317.9928195476532,776.6598129272461,0.9999618530273438,0.9745023846626282,0.8736491799354553,0.9999229907989502,1.0274592048919544,-0.25516232401139405,257.11828089545963,-1.2049938909467528,-0.08596528723294775,-0.4059676378576929,0.3461554365868249,71.39296392003894
7,0.11662773451983685,195.72265176748957,749.0024954196465,56.90855762826582,1066.5352034013206,393.98828621518527,1093.7997014911264,96.72738745051697,1292.7683166081777,316.567987203598,776.4946174621582,0.999962568283081,0.9753867387771606,0.8784184455871582,0.9999173283576965,1.5682359151099377,-0.6866918605179535,256.1453194855438,-2.1779553008626067,-0.23134944886031514,-0.7337625323196798,0.528345442117193,71.01101760619144
8,0.13328883945124212,195.56751144855784,749.6009793554629,55.70453820846417,1068.236067092377,394.50294493069003,1093.6361846591094,95.69864146991956,1291.8645812260256,315.6776440143585,775.5179214477539,0.9999638795852661,0.9759270548820496,0.8810915350914001,0.9999165534973145,2.082894630614703,-1.2851757963343289,255.6225777314582,-2.7006970549481935,-0.4329812675314069,-0.9098764833613537,0.7017361826064962,70.58872537141188
9,0.1499499443826474,195.80173101075152,750.3758114024146,54.63702427863909,1070.0818434480727,395.0121175364312,1093.5639661451812,96.24231693005844,1292.876605002479,314.9860203266144,775.462646484375,0.999965250492096,0.9764832854270935,0.8827769756317139,0.9999180436134338,2.592067236355888,-2.06000784328603,255.39387566868294,-2.929399117723449,-0.6940255252664222,-0.9869271944857929,0.8732786290600519,70.12289076052197
10,0.16661104931405266,196.4402395362074,751.2933257373659,53.72660283073785,1071.9287018496047,395.5545828618073,1093.5640132075728,98.57543313472037,1296.0638822070357,314.4687831401825,775.3867149353027,0.9999663233757019,0.9772197008132935,0.8846501708030701,0.9999193549156189,3.1345325617319872,-2.9775221782373364,255.45451133819495,-2.868763448211439,-1.0031400610821175,-0.9664987759629656,1.0560375363185879,69.62791775795962
11,0.18327215424545792,197.47138799096305,752.2793873071467,53.047628012827204,1073.6177895051012,396.19509907511815,1093.6306081539472,102.46302845378177,1300.889629666974,314.15969610214233,775.4102897644043,0.9999669790267944,0.977814793586731,0.8849647045135498,0.9999192357063293,3.775048775042819,-3.963583748018209,255.8155420465527,-2.5077327398536795,-1.335348455891215,-0.8448659735336247,1.2718302105229775,69.13651623967255
12,0.19993325917686317,198.8414009544214,753.235632334773,52.724772350959334,1075.0106523554407,397.0252570763904,1093.761276222238,107.40781784792976,1306.3259790760783,313.7907099723816,775.5063629150391,0.9999670386314392,0.9781880974769592,0.8816585540771484,0.9999191164970398,4.605206776315072,-4.919828775644419,256.3160554634015,-2.007219323004904,-1.6575115290778915,-0.6762408451568045,1.5515140208370437,68.69466097270151
13,0.21659436410826843,200.4511116425092,754.0654063011743,52.90444236724226,1076.020436831846,398.1507908059741,1093.9477818710789,112.84757106116422,1311.2717374161018,312.7686595916748,775.5349731445312,0.999967634677887,0.9785587191581726,0.8800047039985657,0.9999207854270935,5.73074050589878,-5.749602742045795,256.609885617092,-1.7133891693143823,-1.9370659563879804,-0.5772481993672209,1.9307111876950858,68.35128090292021
14,0.2332554690396737,202.17030466818267,754.6999944209597,53.70603963118304,1076.6278066478944,399.6638121845482,1094.171979714841,118.27826367457386,1314.9292915886745,312.2390627861023,775.605411529541,0.9999681115150452,0.979062020778656,0.8804516196250916,0.9999209046363831,7.24376188447286,-6.384190861831144,257.2046837271425,-1.1185910592639061,-2.15086143032138,-0.3768581512901373,2.440454614365331,68.14523651633043
15,0.24991657397107897,203.86644556197925,755.1147765365297,55.167964845019604,1076.8763202181146,401.6067735593254,1094.4080469586959,123.28856296465065,1317.0130230602474,312.2198796272278,775.42236328125,0.9999682903289795,0.9794908761978149,0.880197286605835,0.9999209642410278,9.186723259250073,-6.798972977401149,258.04316259460353,-0.28011219180285707,-2.2906033136194535,-0.09437100527704824,3.0950466796805367,68.09352453636785
16,0.26657767890248424,205.43729135539854,755.329897854649,57.21098781715708,1076.850542521219,403.9422189610155,1094.6297568116697,127.5514337135953,1317.7428956560025,313.123322725296,775.3425979614258,0.9999692440032959,0.9801901578903198,0.8827221989631653,0.9999232292175293,11.522168660940167,-7.014094295520408,259.2803070403473,0.9570322539408949,-2.363078613308394,0.32242829312665555,3.8818683060746864,68.18488596397233
17,0.2832387838338895,206.83588859627721,755.3976632037118,59.64139510735105,1076.647104601661,406.54349302621,1094.81935262314,130.8260378997,1317.6678044875591,312.89740562438965,775.2824020385742,0.9999690055847168,0.9803913831710815,0.879692018032074,0.9999240040779114,14.12344272613467,-7.081859644583233,259.8666471103334,1.5433723239270307,-2.385909051615448,0.5199687910345444,4.758248755470803,68.38170609618295
18,0.2998998887652948,208.08136413718105,755.3840128493493,62.20237239185337,1076.3504448558908,409.2147716938157,1094.9742816242995,132.9860712267785,1317.4179046042946,312.9071259498596,775.0645065307617,0.9999686479568481,0.9803928136825562,0.8768367171287537,0.999923586845398,16.79472139374036,-7.068209290220807,260.4942450435203,2.170970257113936,-2.381310188369693,0.7314092409608726,5.658214057282817,68.63030544926629
19,0.31656099369670004,209.25446731127462,755.3515104240204,64.65743466273378,1076.020579772151,411.7373558919825,1095.1093804234808,134.0534008401156,1317.4888669601771,312.90918588638306,775.0404167175293,0.9999687671661377,0.9807858467102051,0.8771620988845825,0.9999236464500427,19.317305591907143,-7.035706864891836,261.08182659882885,2.7585518124224677,-2.3703599811241762,0.9293680006272274,6.508083551162404,68.87629354127876
20,0.3332220986281053,210.47941059178646,755.347706088538,66.86894242228605,1075.6931510145162,413.92858188894184,1095.2540492763908,134.2074418383198,1318.126057746538,312.9100227355957,775.3201675415039,0.9999688267707825,0.9813176989555359,0.8781349062919617,0.9999232292175293,21.508531588866504,-7.031902529409422,261.6947166636911,3.371441877284724,-2.369078284095654,1.135853306293871,7.246317038221028,69.07924430573497
