frame,time,sh_x,sh_y,el_x,el_y,wr_x,wr_y,hip_x,hip_y,opp_sh_x,opp_sh_y,vis_sh,vis_el,vis_wr,vis_hip,wrist_forward_px,shoulder_elevation_px,mid_shoulder_x,trunk_x_displacement_px,shoulder_elevation_cm,trunk_x_displacement_cm,wrist_forward_cm,elbow_flexion_angle
69,1.1441772151898735,184.78720996525644,755.5616758131117,408.9749333982098,987.8561842114921,786.6036051165962,1017.7061594386192,189.88804623731008,1262.6225582957584,285.19837260246277,761.9951820373535,0.9999613761901855,0.9919055700302124,0.9879161715507507,0.999943733215332,372.21834023109335,-13.293316589603819,234.99279128385962,-16.8921642831408,-3.3919521667344843,-4.31024213218877,94.97605786599252,138.50217194079977
70,1.160759493670886,185.54038879324375,755.6429435172132,412.26844466403236,987.2018058170478,789.6570559818259,1017.9114878123319,189.98728238053533,1262.9581085898112,282.78332233428955,762.1294784545898,0.9999608993530273,0.9920182824134827,0.9884533882141113,0.9999416470527649,375.27179109632306,-13.374584293705311,234.16185556376666,-17.723100003233753,-3.4126886144941184,-4.522265534865466,95.7551831661778,139.04821271106957
71,1.1773417721518988,185.98336546560526,755.8088165008538,415.7168624199424,986.710428414315,792.4200931699952,1018.118067787998,189.67097028663505,1263.5595449732807,282.23042249679565,762.6217460632324,0.9999600052833557,0.9917320013046265,0.9885046482086182,0.9999403357505798,378.03482828449233,-13.540457277345922,234.10689398120047,-17.778061585799946,-3.4550131331701044,-4.536289654265311,96.46020586792466,139.62071881668876
72,1.1939240506329114,186.32906581187657,756.1816147059029,419.0954539237434,986.3723768548357,794.9017985728705,1018.3143578265431,189.1658555743977,1264.351712603683,281.97325229644775,763.5311508178711,0.9999597668647766,0.9916362166404724,0.9887152910232544,0.9999392032623291,380.5165336873676,-13.913255482395016,234.15115905416218,-17.73379651283824,-3.5501371506301207,-4.524994879998027,97.09344332689427,140.17698434739683
73,1.210506329113924,186.7733233448482,756.8822177059792,422.3088008817585,986.152655802689,797.1933731260566,1018.4858459360142,188.79604800179723,1265.1784910336557,281.7837703227997,764.1633796691895,0.9999598264694214,0.9917007088661194,0.9890462160110474,0.9999376535415649,382.80810824055374,-14.6138584824713,234.27854683382395,-17.606408733176465,-3.728904567181979,-4.492490331390708,97.67816657624442,140.70170294997556
74,1.2270886075949368,187.44090753325327,757.9909920413329,425.44481157344535,985.9975080677589,799.4222191467195,1018.6203281037189,188.88485004914398,1265.8262202339672,277.28580236434937,765.8984756469727,0.9999597072601318,0.9918002486228943,0.9893974661827087,0.9999354481697083,385.03695426121664,-15.722632817825001,232.36335494880132,-19.521600618199102,-4.011821887616808,-4.981174943716521,98.24688387400423,141.21439512642934
75,1.2436708860759493,188.3596523095242,759.5106104114982,428.73012185020997,985.8445263106622,801.6951392223918,1018.712968841422,189.64378465692178,1266.0695471427678,275.31116008758545,766.0737419128418,0.9999606609344482,0.9921199679374695,0.9899701476097107,0.9999365210533142,387.309874336889,-17.24225118799029,231.83540619855484,-20.049549368445582,-4.399571083880049,-5.115887518659918,98.82684720546663,141.759020427154
76,1.2602531645569621,189.46917439372183,761.3485353089703,432.4073258371205,985.6347234672646,804.0524412507099,1018.7683786961549,191.09421001042665,1265.7274239320602,274.2746901512146,766.1488723754883,0.9999610781669617,0.9923839569091797,0.9904083013534546,0.9999372363090515,389.667176365207,-19.080176085462426,231.8719322724682,-20.013023294532218,-4.868540080161334,-5.106567444567225,99.42834162325957,142.3807578899052
77,1.2768354430379747,190.65637548230958,763.3306313916248,436.59528791650223,985.3237317192701,806.4490484686698,1018.7985092603503,193.06085450792472,1264.7071906296726,272.8130042552948,766.2505531311035,0.999961256980896,0.9926722645759583,0.9908651113510132,0.9999375343322754,392.063783583167,-21.06227216811692,231.7346898688022,-20.15026569819821,-5.374296116054873,-5.141586520908699,100.03986524048301,143.10112542153797
78,1.2934177215189873,191.80050250515006,765.2440400425859,441.2027757104328,984.8887053252046,808.7690087552814,1018.8172144931553,195.244899447865,1263.0196441672201,272.2849202156067,766.8992042541504,0.9999617338180542,0.9929457306861877,0.9913075566291809,0.9999375939369202,394.3837438697786,-22.97568081907798,232.04271136037838,-19.84224420662204,-5.8625257144194824,-5.062991073436269,100.63183145657872,143.90392483110043
79,1.31,192.81041266131072,766.8933092026587,445.9376618607239,984.3282479953953,810.868572032955,1018.833732574666,197.34333695604664,1260.7634835920037,272.2038745880127,767.2249603271484,0.9999619126319885,0.9932137131690979,0.9917487502098083,0.9999366402626038,396.4833071474521,-24.624949979150756,232.5071436246617,-19.377811942338724,-6.283356894007295,-4.944485506031878,101.16756068268249,144.73905573332334
80,1.3265822784810126,193.64472341827272,768.1471147116681,450.4055942744166,983.655301175966,812.6325774687112,1018.847717079363,199.15862783189309,1258.0909336085708,272.1523118019104,767.4406242370605,0.9999614357948303,0.9934401512145996,0.9921289682388306,0.9999347925186157,398.2473125832084,-25.87875548816021,232.89851761009157,-18.986437956908844,-6.603280690622072,-4.844621651219258,101.61766822504136,145.54130850406924
81,1.3431645569620254,194.31570562558187,768.9588702525863,454.25122880558825,982.8869863541474,814.0233189991313,1018.8479301605672,200.6522427659835,1255.1700533400326,271.60974383354187,767.4102973937988,0.9999603033065796,0.993621826171875,0.9924283027648926,0.9999319911003113,399.63805411362847,-26.69051102907838,232.96272472956187,-18.922230837438548,-6.81041003620837,-4.8282384201016475,101.9725329208213,146.25349290690122
82,1.359746835443038,194.8830750411045,769.3594346609774,457.2810585326322,982.0382109842124,815.1036293374083,1018.8155741475541,201.9277026305551,1252.1545841426953,271.63790702819824,766.7151260375977,0.9999604821205139,0.9938827157020569,0.9928287863731384,0.9999322891235352,400.7183644519054,-27.0910754374695,233.26049103465135,-18.624464532349066,-6.912618939742763,-4.752259708775485,102.24818730458357,146.84285808564138
83,1.3763291139240506,195.4415430349493,769.4331059291029,459.52019943701765,981.1238516333589,816.0252606426781,1018.7317451706389,203.16132156036028,1249.1650210305954,270.11525988578796,765.0504112243652,0.9999601244926453,0.9939963221549988,0.9930202960968018,0.9999319911003113,401.6399957571752,-27.164746705595007,232.77840146036863,-19.10655410663179,-6.931417064037781,-4.875270754591338,102.48335279408113,147.30552573773167
84,1.3929113924050633,196.1005226999109,769.2906007399575,461.18459585542286,980.1672598703465,816.9852386642187,1018.5869581741298,204.515967114871,1246.2801051242443,270.2210569381714,764.0834426879883,0.9999602437019348,0.9941093921661377,0.99324631690979,0.999933660030365,402.5999737787159,-27.02224151644964,233.16078981904116,-18.724165747959262,-6.895055123672157,-4.777699692246544,102.7283029168164,147.66042420790947
85,1.409493670886076,196.95375291521117,769.0461228846642,462.5821733531035,979.2059695499476,818.1633808446613,1018.3895996263739,206.0725547812284,1243.5376050784841,277.8410518169403,764.0968894958496,0.9999592900276184,0.9940773248672485,0.9931579232215881,0.9999342560768127,403.77811595915847,-26.777763661156314,237.39740236607574,-14.48755320092468,-6.832673611474567,-3.696676231196427,103.02892029057239,147.93806044959098
86,1.4260759493670887,198.04433625676143,768.7985420294872,463.9826308787443,978.2858722159075,819.6615141275574,1018.1700976058767,207.80229233787932,1240.9447355008806,281.0220444202423,764.0359497070312,0.9999590516090393,0.9940256476402283,0.9931286573410034,0.9999340772628784,405.2762492420546,-26.53018280597928,239.53319033850187,-12.35176522849855,-6.769500330939258,-3.1517038315755608,103.4111873042799,148.16962926941514
87,1.4426582278481013,199.340753287566,768.6157183965383,465.50917033171777,977.444339450587,821.4662846279746,1017.9787854026401,209.5860114765682,1238.4988206247485,283.0467689037323,762.7197647094727,0.9999592900276184,0.9941915273666382,0.9933196306228638,0.999933123588562,407.0810197424717,-26.34735917303044,241.19376109564917,-10.691194471351253,-6.722850646962269,-2.727988911393285,103.87169655101943,148.37976256275843
88,1.4592405063291138,200.740314280338,768.5248333296751,467.0990386447002,976.693551259661,823.4503756403338,1017.8773843740595,211.26843367086457,1236.216257326378,281.67346715927124,762.220573425293,0.9999601244926453,0.9943041801452637,0.9935410618782043,0.9999339580535889,409.065110754831,-26.25647410616716,241.20689071980462,-10.678064847195799,-6.699660211573722,-2.724638727351379,104.37796161760437,148.5835974480591
89,1.4758227848101266,202.1029925101228,768.5137852577159,468.5495426708603,976.0173912294944,825.4124897653952,1017.9260163026793,212.72050553499054,1234.161771833582,281.4890384674072,761.3103103637695,0.9999610185623169,0.9944965243339539,0.9937594532966614,0.9999352693557739,411.02722487989234,-26.24542603420798,241.79601548876502,-10.088940078235396,-6.696841161010412,-2.574316343687172,104.87861901284666,148.78712590252485
90,1.4924050632911392,203.2996578390343,768.545120429115,469.62359697443105,975.385891513123,827.1405231336105,1018.169338045275,213.8810764923274,1232.4627268835095,282.97763228416443,761.227855682373,0.9999617338180542,0.9946485757827759,0.9939317107200623,0.9999366402626038,412.7552582481076,-26.276761205607045,243.13864506159936,-8.746310505401055,-6.704836712895874,-2.231728001793709,105.31954784260847,148.98929963335922
91,1.508987341772152,204.25051755488454,768.5770651305094,470.1602567588807,974.7782302453016,828.4732919113841,1018.6263651632719,214.7631428026257,1231.2925987130109,287.05244421958923,760.9990310668945,0.9999622106552124,0.9947190284729004,0.9940133094787598,0.9999373555183411,414.0880270258812,-26.308705907001467,245.6514808872369,-6.233474679763532,-6.7129877938078595,-1.5905472350552514,105.6596200821473,149.1848295560515
92,1.5255696202531646,204.93851844301176,768.5821801407546,470.1403579477881,974.1993434041744,829.3389951034956,1019.2877696898022,215.43003406234155,1230.8201435018468,286.728937625885,760.964412689209,0.9999629259109497,0.9947540760040283,0.9940494894981384,0.9999366402626038,414.9537302179927,-26.313820917246744,245.83372803444837,-6.051227532552048,-6.714292951175277,-1.5440446484585686,105.88051483015383,149.3673796509426
93,1.5421518987341771,205.39908112281358,768.5562301086001,469.68815184583235,973.6801911701633,829.7609331706784,1020.1213516540803,215.9596649018283,1231.140985080031,285.92845916748047,760.9467315673828,0.9999640583992004,0.9949033260345459,0.9942135214805603,0.999937117099762,415.37566828517555,-26.28787088509216,245.66377014514703,-6.2211854218533915,-6.707671483372245,-1.5874114807297688,105.98817748390631,149.53298816403657
94,1.55873417721519,205.69807573993893,768.5157930136197,469.02231106951524,973.262792879247,829.835105641107,1021.0824683021493,216.41490245049923,1232.2219704918575,283.7645924091339,760.9537124633789,0.9999651908874512,0.9950063824653625,0.9942789077758789,0.999937891960144,415.44984075560416,-26.247433790111813,244.73133407453642,-7.153621492463998,-6.697353464463231,-1.825333938133854,106.00710349609345,149.68284715200173
95,1.5753164556962025,205.90972948868415,768.4883943690842,468.38584740534793,972.9799105028973,829.6931196412311,1022.1241214251748,216.82915425459993,1233.8858174353861,283.61881971359253,761.0950469970703,0.9999659657478333,0.995006799697876,0.9943165183067322,0.9999385476112366,415.3078547557282,-26.220035145576276,244.76427460113834,-7.120680965862078,-6.690362365509748,-1.8169287602515989,105.9708740332142,149.82404683706937
96,1.5918987341772153,206.09994479472834,768.5008042040337,467.98217531987257,972.840460939731,829.4650503885631,1023.2025344675903,217.2058689322481,1235.8464451365899,283.6666488647461,761.0993385314941,0.9999662637710571,0.99493408203125,0.9942817687988281,0.9999390244483948,415.07978550306024,-26.23244498052577,244.88329682973722,-7.001658737263199,-6.693528886540224,-1.7865587842215938,105.91267937648288,149.96748033648407
97,1.6084810126582278,206.3148683507806,768.5698157846139,467.9317946042745,972.826435901738,829.2525342610822,1024.2774334238175,217.52505139086455,1237.783477180889,283.60877752304077,761.0727310180664,0.9999668598175049,0.994915783405304,0.9943913221359253,0.999940037727356,414.8672693755794,-26.301456561105965,244.9618229369107,-6.923132630089725,-6.711138034618577,-1.766521888419338,105.8584532896959,150.12343488881243
98,1.6250632911392404,206.57274925007627,768.6973221778204,468.25105732973856,972.9002872734592,829.1159788827687,1025.309686098685,217.75107004309814,1239.4278279326854,283.66310834884644,761.1103248596191,0.9999673962593079,0.9948403835296631,0.9944230318069458,0.9999411106109619,414.7307139972658,-26.42896295431251,245.11792879946137,-6.7670267675390505,-6.7436728489212525,-1.726689570039678,105.82360951626826,150.29643743778712
99,1.6416455696202532,206.85869238152915,768.8696542898879,468.8482227761509,973.0175504799905,829.0742205061538,1026.2605695912287,217.840546681478,1240.6258792798878,283.6301815509796,761.1125564575195,0.9999675154685974,0.9947051405906677,0.9943329691886902,0.9999416470527649,414.6889556206509,-26.601295066379976,245.2444369662544,-6.64051860074602,-6.787645493143261,-1.6944094654043294,105.81295435620467,150.48120973389214
100,1.6582278481012658,207.12438681715867,769.0604486429366,469.5335553711409,973.1389352784477,829.1118837503743,1027.0957897027076,217.75191812282972,1241.359023947374,283.6081337928772,761.1139297485352,0.9999672770500183,0.9945670962333679,0.9941936135292053,0.9999414086341858,414.72661886487145,-26.79208941942875,245.36626030501793,-6.5186952619824865,-6.836329003752692,-1.663324751887391,105.822564593197,150.66130044452913
101,1.6748101265822786,207.29583247108948,769.2362263364482,470.04549327774316,973.2379928130988,829.1894984620031,1027.7938613470035,217.45735345587477,1241.7140736097992,283.64598512649536,761.1150741577148,0.9999666213989258,0.9943658113479614,0.9938891530036926,0.9999407529830933,414.8042335765003,-26.967867112940326,245.47090879879244,-6.414046768207982,-6.881180830183762,-1.6366224099389917,105.84236893528916,150.81133449074363
102,1.6913924050632911,207.2903770101821,769.3637311242057,470.0977652812421,973.3030981407936,829.2533210213223,1028.3547722178882,216.95472310691437,1241.8198989265543,283.55486512184143,761.0817718505859,0.9999661445617676,0.9941989183425903,0.9936575293540955,0.999940037727356,414.8680561358195,-27.09537190069784,245.42262106601177,-6.462334500988646,-6.9137152348365,-1.6489436150143426,105.85865404118505,150.90294345144522
103,1.7079746835443037,207.0405264859225,769.4176680833508,469.4479268110231,973.334702555124,829.244290558748,1028.8038268757552,216.27513638851713,1241.7779695518184,283.50088834762573,761.074161529541,0.9999656081199646,0.994143545627594,0.9935644268989563,0.9999375343322754,414.8590256732452,-27.149308859842904,245.27070741677412,-6.614248150226302,-6.927477909049965,-1.6877062389400521,105.85634980831065,150.91336901210235
104,1.7245569620253165,206.51785206777012,769.3870248164576,467.9757057217053,973.3401016003361,829.107185062938,1029.1879288216658,215.48216053545863,1241.6147422471115,284.29792284965515,761.1339569091797,0.9999656081199646,0.9941979050636292,0.9935954213142395,0.9999362230300903,414.72192017743515,-27.118665592949696,245.40788745871265,-6.477068108287767,-6.9196589050539625,-1.6527030749553742,105.82136566568158,150.83456569974192
105,1.741139240506329,205.74821400623776,769.2781047044466,465.74561059109965,973.3282817112022,828.801037978888,1029.5651779556504,214.66194528080854,1241.2736720112305,284.89118456840515,761.1526107788086,0.9999657869338989,0.9942862391471863,0.9937244653701782,0.9999352097511292,414.4157730933851,-27.009745480938705,245.31969928732144,-6.565256279678977,-6.891866607515094,-1.675205364509262,105.74324849619394,150.6796792898007
106,1.7577215189873419,204.81111165052175,769.1131119164039,463.022585499171,973.3069074071481,828.3102536554884,1029.9910462371233,213.90692059902753,1240.6490117637638,285.99621176719666,761.3125991821289,0.9999661445617676,0.9942956566810608,0.9937770366668701,0.999934732913971,413.92498876998553,-26.84475269289601,245.4036617088592,-6.481293858141214,-6.8497666815015466,-1.6537813266674177,105.61801887889465,150.4836504786534
107,1.7743037974683544,203.8212623078718,768.9245344820777,460.2205771199673,973.2824311907999,827.6534175742554,1030.5049480711125,213.29752226032156,1239.6478842939557,287.25637793540955,761.5651702880859,0.999966025352478,0.9942519664764404,0.9937046766281128,0.9999331831932068,413.26815268875254,-26.65617525856976,245.53882012164067,-6.346135445359749,-6.801648844794009,-1.6192940060656487,105.45041912649953,150.29601828160358
108,1.790886075949367,202.89764569199585,768.7471070175561,457.79126524719203,973.262957216977,826.8850566850047,1031.1206023683583,212.886344389239,1238.25619518349,287.8870403766632,761.6641044616699,0.9999656677246094,0.9942336082458496,0.9936295747756958,0.9999305605888367,412.4997917995018,-26.478747794048218,245.39234303432954,-6.492612532670876,-6.756376059130218,-1.6566694247832388,105.25436245655108,150.1668723463424
109,1.8074683544303798,202.13097732652793,768.6099595232079,456.0906528227711,973.2622370375276,826.0863755632794,1031.8228150990087,212.68815549073759,1236.5817072419059,287.8696918487549,761.8141937255859,0.9999656677246094,0.9942219853401184,0.9936408400535583,0.9999286532402039,411.7011106777765,-26.341600299699962,245.00033458764142,-6.884620979358999,-6.721381200060918,-1.7566951701387572,105.0505692087859,150.1303581905392
110,1.8240506329113924,201.56167537080768,768.5311522503935,455.2750883346682,973.3024244119379,825.3451019939594,1032.5719817467314,212.67790999168687,1234.8550338861514,287.80113458633423,761.8881797790527,0.9999653697013855,0.9942111372947693,0.9936408400535583,0.9999260902404785,410.9598371084565,-26.26279302688556,244.68140497857095,-7.203550588429465,-6.701272561409651,-1.8380739570825948,104.86142419951378,150.1921991875506
111,1.8406329113924051,201.17589494710802,768.5155192807201,455.2657595633601,973.4133197221674,824.7304300195098,1033.3154082186113,212.79721041343248,1233.383562080697,288.0362892150879,761.9324111938477,0.9999651908874512,0.9941856861114502,0.9936146140098572,0.9999248385429382,410.3451651340069,-26.247160057212227,244.60609208109796,-7.278863485902463,-6.697283618168997,-1.8572909631656642,104.70458313419259,150.32668093567597
112,1.8572151898734177,200.91960031385634,768.5555630645536,455.7910012738992,973.6269333632084,824.2728792038936,1034.0019257435388,212.96776707274134,1232.4700362259807,288.0959630012512,761.9363594055176,0.9999646544456482,0.9941071271896362,0.9934710264205933,0.9999238848686218,409.8876143183907,-26.287203841045653,244.50778165755378,-7.37717390944664,-6.707501278932773,-1.882376069046167,104.5878334525041,150.48470691567175
113,1.8737974683544303,200.72400079731867,768.6346372393288,456.4868624216257,973.968069277576,823.9575120578907,1034.5945982050316,213.10879558964578,1232.3224339772312,287.8211545944214,761.9445991516113,0.9999646544456482,0.9940248131752014,0.9934008717536926,0.9999228119850159,409.5722471723878,-26.366278015820853,244.27257769587004,-7.612377871130377,-6.727678020880771,-1.94239123396608,104.50736367154379,150.61000363677513
114,1.890379746835443,200.5324412926948,768.7315539344054,457.01868408414305,974.4436776245745,823.7328165262052,1035.0770658676186,213.15436636442757,1232.9884602792,285.717830657959,762.1137428283691,0.9999650716781616,0.9939886331558228,0.9934616684913635,0.9999212026596069,409.3475516407023,-26.463194710897483,243.12513597532688,-8.759819591673534,-6.752407499911987,-2.235175010231646,104.45002986094666,150.6574873867601
115,1.9069620253164556,200.31907208915078,768.8255728807635,457.18118460827145,975.0351156314089,823.5306005977695,1035.452255010527,213.06659454091874,1234.3398659538605,285.8062791824341,762.2079849243164,0.9999654293060303,0.9939334988594055,0.9934397339820862,0.9999204874038696,409.1453357122667,-26.557213657255602,243.06267563579243,-8.822279931207987,-6.77639758294837,-2.2511125291036898,104.39843199581028,150.6071557490108
116,1.9235443037974684,200.09279233392817,768.9005425512505,456.9425289061021,975.697350620648,823.2884733826043,1035.7357718069613,212.84146293602168,1236.1108844263717,286.2344563007355,762.6469802856445,0.9999659061431885,0.9939349293708801,0.9934382438659668,0.9999202489852905,408.9032084971014,-26.63218332774261,243.16362431733182,-8.721331249668594,-6.79552701047187,-2.225354239457273,104.33665027816522,150.46865400698354
117,1.940126582278481,199.88564279047293,768.9472152754172,456.4200501401398,976.3670509392467,822.967071514481,1035.9479447907115,212.50601642935814,1237.97396521318,286.26999020576477,762.8051948547363,0.9999668598175049,0.993988573551178,0.9935228228569031,0.9999215006828308,408.5818066289781,-26.678856051909293,243.07781649811886,-8.807139068881554,-6.807436126364618,-2.2472491530659493,104.25464066411406,150.2753470965197
118,1.9567088607594936,199.7312336129964,768.9635014270106,455.80464230585216,976.9778177576321,822.5575864852684,1036.107679932989,212.10794086460027,1239.6256866748051,286.41499042510986,762.8899955749512,0.9999677538871765,0.9940845966339111,0.9936363697052002,0.9999234080314636,408.17232159976555,-26.695142203502655,243.07311201905313,-8.81184354794729,-6.811591736953782,-2.248449558386384,104.15015555517074,150.07096803135707
119,1.9732911392405064,199.6426322390639,768.9531421667241,455.27175140888625,977.4771457996827,822.0790621876389,1036.229353285851,211.70025761367242,1240.8565423836194,286.4215564727783,762.8656196594238,0.9999681115150452,0.994010865688324,0.9935917258262634,0.999923825263977,407.69379730213603,-26.68478294321619,243.03209435592112,-8.8528612110793,-6.808948445105764,-2.2589157163536,104.02805423325918,149.89476544450062
120,1.989873417721519,199.59839741186616,768.9235424903335,454.91742776620674,977.8384242876103,821.5678756942068,1036.3223838139197,211.3247435485914,1241.585875726078,286.43468856811523,762.7020263671875,0.999968409538269,0.9939188361167908,0.9934909343719482,0.9999247789382935,407.18261080870394,-26.65518326682559,243.01654298999068,-8.868412577009735,-6.80139572597875,-2.2628838374020877,103.8976187529699,149.77107329100193
121,2.0064556962025315,199.54138204935728,768.8834357819859,454.74000450505963,978.063677534221,821.0634542532995,1036.3924743594491,210.99795470766443,1241.8557763608676,286.58435583114624,762.4435615539551,0.9999687075614929,0.993848979473114,0.9934333562850952,0.9999257922172546,406.6781893677966,-26.615076558477995,243.06286894025175,-8.822086626748671,-6.791162009256273,-2.2510632051087938,103.7689094584985,149.70646184482226
122,2.0230379746835445,199.39028473226477,768.8409249017105,454.6643064668106,978.1773851786361,820.5948611372414,1036.4435093091752,210.7037112245604,1241.7924760882356,286.8022906780243,762.2775077819824,0.999968945980072,0.9937496185302734,0.9933199286460876,0.9999266266822815,406.20959625173856,-26.572565678202636,243.09628770514453,-8.788667861855885,-6.780314838688429,-2.2425359988827474,103.64934219891987,149.6937716247554
123,2.039620253164557,199.06026057579066,768.8022759539089,454.58864451787827,978.2154475111496,820.1724816014064,1036.4792978679434,210.3954422747396,1241.5539586356308,286.81735396385193,762.077579498291,0.9999691843986511,0.9936779141426086,0.9932506084442139,0.9999269843101501,405.7872167159035,-26.53391673040096,242.9388072698213,-8.946148297179121,-6.770453087382481,-2.282719056302044,103.54156689904622,149.71954717070656
124,2.0562025316455697,198.4864243161856,768.7715546027838,454.4308486158877,978.2141472562876,819.7874463499911,1036.5045741993988,210.00985703710808,1241.28314361663,287.5712585449219,761.9452285766602,0.9999696016311646,0.9936763048171997,0.9932560920715332,0.9999282360076904,405.40218146448825,-26.503195379275894,243.02884143055374,-8.856114136446678,-6.762614159240562,-2.259745740010505,103.44332044967416,149.77089521449966
125,2.0727848101265822,197.64312643350712,768.7508919374282,454.15632593204214,978.2023425952776,819.4186869269016,1036.5249576402846,209.4892913041504,1241.0787870477916,288.09181094169617,761.8928146362305,0.9999698996543884,0.9936280250549316,0.9932355880737305,0.9999294877052307,405.03342204139875,-26.48253271392025,242.86746868760164,-9.017486879398774,-6.7573418276857415,-2.3009219672837142,103.3492269767834,149.8392530021781
126,2.089367088607595,196.5531724453807,768.7410079500665,453.7825571162422,978.1978873779948,819.044453653502,1036.5459482043796,208.80534548394786,1240.9867598416376,288.2994782924652,761.648998260498,0.999970018863678,0.9935378432273865,0.993133544921875,0.9999305009841919,404.6591887679992,-26.472648726558646,242.42632536892296,-9.458630198077458,-6.754819807532141,-2.4134850756356836,103.25373678409781,149.92066794300536
127,2.105949367088608,195.28452512939634,768.7416408932846,453.36424960210064,978.2076591746511,818.6532061853802,1036.5713893444488,207.97437483632697,1241.007243184495,288.30894112586975,761.5053749084473,0.9999703168869019,0.9935433268547058,0.9931076169013977,0.9999313354492188,404.26794129987735,-26.473281669776725,241.79673312763305,-10.088222439367371,-6.7549813107285415,-2.5741332293607417,103.15390521172233,150.01373518985568
128,2.1225316455696204,193.93592046933807,768.7516725159796,452.9681330464189,978.2298693620193,818.249216067665,1036.6020638095617,207.05815807017024,1241.110388390071,288.3040165901184,761.4570236206055,0.9999706149101257,0.9935581684112549,0.9930736422538757,0.9999321699142456,403.8639511821621,-26.483313292471735,241.11996852972823,-10.764987037272192,-6.757541001841504,-2.7468179863030167,103.05082219659312,150.11683203733102
129,2.139113924050633,192.6156085514263,768.7689429807214,452.64665320572817,978.2573137041691,817.8509434137036,1036.6351164658565,206.14951211172607,1241.2535617126075,288.25267910957336,761.3470458984375,0.9999710321426392,0.9936172366142273,0.9931355714797974,0.9999334812164307,403.4656785282007,-26.500583757213462,240.43414383049983,-11.450811736500583,-6.761947771958378,-2.921814538808737,102.94919806220578,150.22597888182537
130,2.1556962025316455,191.41874000002315,768.7899482625951,452.41792084537263,978.2805819542968,817.4837446638759,1036.6647589593854,205.34879641720366,1241.3956578875807,288.27598214149475,761.4848899841309,0.9999713897705078,0.9937305450439453,0.9932736158370972,0.9999344944953918,403.098479778373,-26.52158903908719,239.84736107075895,-12.037594496241468,-6.767307526304421,-3.0715393302021883,102.85550281416856,150.33402148950805
131,2.172278481012658,190.409247477514,768.8097219520458,452.2566666349958,978.2907225938544,817.1707354242182,1036.684234117211,204.7397366908461,1241.5063648861799,288.2650065422058,761.5054321289062,0.9999718070030212,0.9938077330589294,0.9933831095695496,0.9999355673789978,402.7854705387153,-26.541362728537933,239.3371270098599,-12.54782855714052,-6.772353024794184,-3.2017317856923238,102.77563468182487,150.43117121314728
132,2.188860759493671,189.61132871855372,768.8221888535467,452.09819181380175,978.2812753596066,816.9256303884007,1036.6884834826496,204.3719480131195,1241.569900857932,288.2090663909912,761.623363494873,0.9999720454216003,0.9938695430755615,0.9934531450271606,0.9999362230300903,402.5403655028978,-26.553829630038763,238.91019755477248,-12.974758012227937,-6.775534107052563,-3.310668053061376,102.71309313685266,150.50646549642363
133,2.2054430379746837,189.01296230572098,768.8211806624636,451.85496224162705,978.2497996032441,816.7496328305104,1036.6766088022557,204.25507238908145,1241.5838183789047,288.2456624507904,761.7120552062988,0.9999722242355347,0.9939100742340088,0.9934896230697632,0.999936580657959,402.3643679450076,-26.552821438955675,238.6293123782557,-13.255643188744727,-6.77527685477803,-3.382339338151722,102.66818520933872,150.54964271279192
134,2.2220253164556962,188.57945549327434,768.8021277369332,451.4437045101813,978.1989342184298,816.6323751632164,1036.6531732977646,204.3661217602498,1241.5542925239106,288.25831174850464,761.854076385498,0.9999726414680481,0.9940152168273926,0.9936330914497375,0.9999377727508545,402.2471102777135,-26.533768513425343,238.4188836208895,-13.46607194611093,-6.770415268010001,-3.4360328069471424,102.63826548268784,150.55324302181367
135,2.238607594936709,188.2710837074559,768.764113381695,450.81856320434474,978.1366636611561,816.5556848960596,1036.6276297843901,204.66715744280083,1241.489725277624,288.35113763809204,761.87255859375,0.9999730587005615,0.9940841197967529,0.9937407374382019,0.9999390840530396,402.1704200105567,-26.495754158187083,238.31111067277396,-13.573844894226454,-6.760715440751071,-3.463532391600208,102.61869702389906,150.5150053652107
136,2.2551898734177214,188.0577830064298,768.7115343584641,450.00196665549805,978.0751129776824,816.498768830538,1036.6116372019558,205.12645949630604,1241.3944457954278,289.0725016593933,761.9003677368164,0.9999733567237854,0.9941360950469971,0.9937992691993713,0.9999403357505798,402.1135039450351,-26.443175134956164,238.56514233291153,-13.319813234088883,-6.747299260479521,-3.3987131093530176,102.60417419429017,150.44035898695617
137,2.2717721518987344,187.92581962493932,768.6543288355892,449.10057051862185,978.0272651736917,816.4436911303873,1036.614694751199,205.7352050154459,1241.2643044765864,290.198450088501,761.9725227355957,0.9999735951423645,0.994182825088501,0.9937891364097595,0.9999411702156067,402.0584262448844,-26.38596961208134,239.06213485672015,-12.822820710280268,-6.732702572289894,-3.27189939385768,102.59012044606972,150.3440637504819
138,2.288354430379747,187.87493196009916,768.6059408273529,448.29295744477946,978.0017642130275,816.3801518981501,1036.6392543001778,206.51346705651753,1241.08635989175,290.6197714805603,762.2110748291016,0.999973714351654,0.9941738247871399,0.9937347769737244,0.9999414682388306,401.9948870126472,-26.337581603845024,239.24735172032973,-12.637603846670686,-6.72035578070671,-3.2246390478333016,102.57390763454094,150.24943066123905
