frame,time,NOSE_x,NOSE_y,NOSE_z,NOSE_v,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_z,LEFT_SHOULDER_v,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_z,RIGHT_SHOULDER_v,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_z,LEFT_ELBOW_v,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_z,RIGHT_ELBOW_v,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_z,LEFT_WRIST_v,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_z,RIGHT_WRIST_v,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_v,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_v,LEFT_INDEX_x,LEFT_INDEX_y,LEFT_INDEX_z,LEFT_INDEX_v,RIGHT_INDEX_x,RIGHT_INDEX_y,RIGHT_INDEX_z,RIGHT_INDEX_v
1,0.01704275905118602,0.5361398458480835,0.3405604660511017,-0.1961112916469574,0.9999963045120239,0.5623580813407898,0.39146801829338074,0.20986375212669373,0.9999974966049194,0.32816267013549805,0.380575954914093,-0.005735288839787245,0.9999951124191284,0.585771918296814,0.48781290650367737,0.2170495241880417,0.9269360303878784,0.20019662380218506,0.4732913374900818,-0.16026611626148224,0.9816416501998901,0.6881563663482666,0.5270034670829773,-0.10728857666254044,0.9852740168571472,0.23758253455162048,0.49701663851737976,-0.5315645933151245,0.9885966181755066,0.5165199041366577,0.5471568703651428,0.10943759232759476,0.9999797344207764,0.39230817556381226,0.5540769696235657,-0.1097910925745964,0.9999794960021973,0.7385011315345764,0.5332383513450623,-0.2318515032529831,0.9835464954376221,0.2744896113872528,0.4984029531478882,-0.6571482419967651,0.9914385080337524
2,0.03408551810237204,0.536092221736908,0.3405565321445465,-0.298807293176651,0.999996542930603,0.5605184435844421,0.39135271310806274,0.1645023673772812,0.9999974966049194,0.32819703221321106,0.3807355761528015,-0.08946104347705841,0.9999952912330627,0.5857686400413513,0.48737308382987976,0.17915086448192596,0.9263363480567932,0.1996592879295349,0.47365322709083557,-0.28650587797164917,0.9822744131088257,0.6850324273109436,0.5260750651359558,-0.1604015976190567,0.9852591156959534,0.23842038214206696,0.49616387486457825,-0.6867644786834717,0.9889405369758606,0.5178080797195435,0.5464991331100464,0.11154621839523315,0.999979555606842,0.3938961625099182,0.5538591742515564,-0.11193609237670898,0.9999793171882629,0.7353270649909973,0.5327621102333069,-0.29632923007011414,0.983549177646637,0.2769016921520233,0.49835601449012756,-0.8151991367340088,0.9916234612464905
3,0.051128277153558055,0.5361273288726807,0.340510755777359,-0.3428994417190552,0.9999966621398926,0.5587518811225891,0.39120301604270935,0.14029744267463684,0.9999973773956299,0.3276887834072113,0.3808884024620056,-0.12317225337028503,0.9999953508377075,0.5883804559707642,0.48652008175849915,0.14062657952308655,0.9253012537956238,0.1994793564081192,0.47390520572662354,-0.3496703803539276,0.9828500151634216,0.6846604943275452,0.5247811079025269,-0.23022013902664185,0.9847644567489624,0.24061132967472076,0.4956929087638855,-0.7824960350990295,0.9894198775291443,0.5242016911506653,0.5441349744796753,0.11304151266813278,0.9999791979789734,0.400493860244751,0.5531354546546936,-0.11346717178821564,0.9999788999557495,0.7334883213043213,0.5326396822929382,-0.37356626987457275,0.9830296039581299,0.2796502411365509,0.4983285069465637,-0.9164189696311951,0.9919188022613525
4,0.06817103620474407,0.5360701680183411,0.33993199467658997,-0.30650919675827026,0.9999963641166687,0.5577051043510437,0.3912528455257416,0.1836453080177307,0.9999969005584717,0.3276830017566681,0.38094562292099,-0.0976392850279808,0.9999951124191284,0.5888949036598206,0.4869706928730011,0.15997016429901123,0.9207403063774109,0.1994929015636444,0.4742313027381897,-0.289418488740921,0.9822594523429871,0.6825316548347473,0.524060070514679,-0.1984683871269226,0.983077883720398,0.24171873927116394,0.494958758354187,-0.7271925210952759,0.9891061186790466,0.5302783846855164,0.5450271964073181,0.11372718214988708,0.9999786615371704,0.41011032462120056,0.553137481212616,-0.11416921764612198,0.9999781847000122,0.7309886813163757,0.5326429009437561,-0.33161860704421997,0.9813315868377686,0.2822888195514679,0.49817943572998047,-0.8603748679161072,0.9916349053382874
5,0.08521379525593009,0.5361088514328003,0.33993393182754517,-0.28242227435112,0.999996542930603,0.5563861131668091,0.39125269651412964,0.2086905539035797,0.9999969005584717,0.32750165462493896,0.38098791241645813,-0.05280730873346329,0.9999952912330627,0.591698944568634,0.4869728088378906,0.16900213062763214,0.9201554656028748,0.1994139850139618,0.4742637276649475,-0.26287347078323364,0.9827079176902771,0.682597815990448,0.5238865613937378,-0.21074935793876648,0.98281329870224,0.24209663271903992,0.4941859245300293,-0.7053942084312439,0.9894235134124756,0.5355799198150635,0.5423266887664795,0.11371375620365143,0.9999791979789734,0.4154084324836731,0.5514888763427734,-0.11414782702922821,0.9999786615371704,0.7311010956764221,0.5326436758041382,-0.35299035906791687,0.9811011552810669,0.2829476296901703,0.49799931049346924,-0.8398358225822449,0.9918234944343567
6,0.10225655430711611,0.5374298095703125,0.3387308120727539,-0.14703598618507385,0.9999966025352478,0.5563243627548218,0.3915155827999115,0.32029569149017334,0.9999967217445374,0.3272534906864166,0.3810245096683502,0.06204940751194954,0.9999954700469971,0.5914742946624756,0.4877704977989197,0.3120790123939514,0.9142478108406067,0.19940760731697083,0.47473010420799255,-0.19244037568569183,0.9830335378646851,0.6821185350418091,0.5234984755516052,-0.04658620059490204,0.9814774394035339,0.24368953704833984,0.4940077066421509,-0.6729186177253723,0.9898443222045898,0.5378809571266174,0.5424039959907532,0.11376690864562988,0.9999801516532898,0.4187168776988983,0.5500627160072327,-0.11421138793230057,0.9999797344207764,0.7298932671546936,0.5326243042945862,-0.18111319839954376,0.9797189235687256,0.28399190306663513,0.49786126613616943,-0.8021311163902283,0.9921053647994995
7,0.11929931335830213,0.5377224087715149,0.3386435806751251,-0.12500779330730438,0.999996542930603,0.5554413795471191,0.3914928138256073,0.33133286237716675,0.999996542930603,0.3265177011489868,0.3813495934009552,0.07720539718866348,0.9999956488609314,0.5934784412384033,0.48750677704811096,0.306318461894989,0.9097687602043152,0.19916602969169617,0.4749496579170227,-0.175991490483284,0.9836514592170715,0.6818205118179321,0.5228918194770813,-0.06846360117197037,0.9801596403121948,0.24438275396823883,0.49377602338790894,-0.6521660089492798,0.9904783964157104,0.5390440225601196,0.5418804883956909,0.11374900490045547,0.9999807476997375,0.42050328850746155,0.5488849878311157,-0.11419818550348282,0.9999805092811584,0.7291408181190491,0.5326238870620728,-0.2021971195936203,0.9783819913864136,0.2848933935165405,0.4976903796195984,-0.7817575335502625,0.9925602078437805
8,0.13634207240948815,0.5377829074859619,0.3382830321788788,-0.1211782693862915,0.9999964833259583,0.5550547242164612,0.39179858565330505,0.3404170572757721,0.9999962449073792,0.3265337347984314,0.3813530206680298,0.08008693158626556,0.999995768070221,0.5935271382331848,0.487519770860672,0.32826361060142517,0.9025528430938721,0.19916494190692902,0.4755021929740906,-0.17114128172397614,0.9839648604393005,0.6808373928070068,0.5225614309310913,-0.040902718901634216,0.9786248207092285,0.24545395374298096,0.49342915415763855,-0.6422900557518005,0.9909014105796814,0.5403088927268982,0.5406556725502014,0.1144297868013382,0.9999812245368958,0.423706978559494,0.5471498370170593,-0.11491721868515015,0.9999811053276062,0.7280921936035156,0.5324918627738953,-0.17415106296539307,0.9768515825271606,0.28579315543174744,0.49739792943000793,-0.7724860906600952,0.992841899394989
9,0.15338483146067416,0.5377671718597412,0.33829256892204285,-0.06268476694822311,0.9999966025352478,0.5550349354743958,0.39184775948524475,0.3913531005382538,0.9999961256980896,0.32649677991867065,0.38136669993400574,0.1378461867570877,0.9999958872795105,0.593507707118988,0.4875691831111908,0.3645806908607483,0.9022851586341858,0.19884122908115387,0.4756122827529907,-0.11303228884935379,0.9846580028533936,0.6802675127983093,0.5220704078674316,-0.020932773128151894,0.9788058996200562,0.24656547605991364,0.4932669997215271,-0.5882170796394348,0.9914196729660034,0.5414714217185974,0.5407847166061401,0.11442175507545471,0.9999819993972778,0.42376452684402466,0.5469560623168945,-0.11491511017084122,0.9999819397926331,0.727130115032196,0.5324837565422058,-0.15566448867321014,0.9770892858505249,0.28702086210250854,0.49738821387290955,-0.7174678444862366,0.9932088255882263
10,0.17042759051186018,0.538057267665863,0.3381098210811615,-0.09435715526342392,0.9999961853027344,0.5550605654716492,0.39205437898635864,0.34254318475723267,0.9999958872795105,0.32647573947906494,0.3813730776309967,0.12879244983196259,0.9999958872795105,0.5934171080589294,0.4880020022392273,0.3236413598060608,0.8956438302993774,0.19854672253131866,0.4757770299911499,-0.1706753373146057,0.9846934080123901,0.6801835298538208,0.5221014618873596,-0.044048409909009933,0.9768478870391846,0.24707181751728058,0.4932324290275574,-0.6575280427932739,0.9915540218353271,0.5416938066482544,0.5408741235733032,0.11447794735431671,0.9999819993972778,0.42373302578926086,0.546980619430542,-0.11497418582439423,0.9999820590019226,0.7270851135253906,0.5325046181678772,-0.1776558756828308,0.9752078652381897,0.28729209303855896,0.4973940849304199,-0.790949285030365,0.9932812452316284
