frame,time,NOSE_X,NOSE_Y,NOSE_Z,NOSE_v,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,LEFT_SHOULDER_Z,LEFT_SHOULDER_v,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,RIGHT_SHOULDER_Z,RIGHT_SHOULDER_v,LEFT_ELBOW_X,LEFT_ELBOW_Y,LEFT_ELBOW_Z,LEFT_ELBOW_v,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,RIGHT_ELBOW_Z,RIGHT_ELBOW_v,LEFT_WRIST_X,LEFT_WRIST_Y,LEFT_WRIST_Z,LEFT_WRIST_v,RIGHT_WRIST_X,RIGHT_WRIST_Y,RIGHT_WRIST_Z,RIGHT_WRIST_v,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,LEFT_HIP_v,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,RIGHT_HIP_v,LEFT_INDEX_X,LEFT_INDEX_Y,LEFT_INDEX_Z,LEFT_INDEX_v,RIGHT_INDEX_X,RIGHT_INDEX_Y,RIGHT_INDEX_Z,RIGHT_INDEX_v
11,0.1895706763872013,0.052230365574359894,-0.45860087871551514,-0.1991259753704071,0.9999964237213135,0.08862527459859848,-0.36099132895469666,0.07497568428516388,0.9999945163726807,-0.18997685611248016,-0.43057623505592346,0.008307522162795067,0.9999945163726807,0.15253287553787231,-0.1499984711408615,0.06712794303894043,0.8821525573730469,-0.28852829337120056,-0.14939965307712555,-0.08792907744646072,0.976776123046875,0.2445487529039383,-0.0409197062253952,0.003988799173384905,0.9663656949996948,-0.2503773868083954,-0.078567735850811,-0.24656325578689575,0.9855900406837463,0.0784396380186081,-0.01638886332511902,0.07932594418525696,0.9999806880950928,-0.07524954527616501,0.012296603992581367,-0.07594949752092361,0.9999799132347107,0.24834419786930084,-0.031474169343709946,-0.03224511072039604,0.9666249752044678,-0.16993586719036102,-0.1400396227836609,-0.3276507258415222,0.9890123009681702
12,0.20680437424058323,0.05210404098033905,-0.45852041244506836,-0.19833581149578094,0.9999964237213135,0.08713001012802124,-0.36098620295524597,0.0766255185008049,0.9999943971633911,-0.19040623307228088,-0.43028199672698975,0.008640961721539497,0.9999945759773254,0.15110079944133759,-0.15045082569122314,0.07200734317302704,0.8782654404640198,-0.2894442081451416,-0.1487627625465393,-0.0870974063873291,0.9772077202796936,0.24400930106639862,-0.0410819873213768,0.011641673743724823,0.9654551148414612,-0.25115349888801575,-0.07771699875593185,-0.245701864361763,0.9859824776649475,0.0784391388297081,-0.01658584363758564,0.07929927855730057,0.9999808669090271,-0.07525282353162766,0.01246752217411995,-0.07591025531291962,0.9999802112579346,0.24811972677707672,-0.03143705427646637,-0.02434813417494297,0.9656659960746765,-0.1711420714855194,-0.13945206999778748,-0.32744425535202026,0.9892404675483704
13,0.22403807209396517,0.051779523491859436,-0.4586540460586548,-0.19839417934417725,0.9999963045120239,0.08523661643266678,-0.36101582646369934,0.07678218185901642,0.9999939799308777,-0.19209815561771393,-0.4301854968070984,0.00884414091706276,0.999994695186615,0.1485428810119629,-0.1508241891860962,0.07198860496282578,0.867621660232544,-0.2906050682067871,-0.14887773990631104,-0.08797863870859146,0.9779081344604492,0.24080373346805573,-0.041369322687387466,0.00951685756444931,0.961007833480835,-0.2521739900112152,-0.0779404267668724,-0.24876026809215546,0.9866697788238525,0.07845717668533325,-0.016885777935385704,0.07912581413984299,0.9999809265136719,-0.07529367506504059,0.012708012014627457,-0.07569471001625061,0.9999806880950928,0.2447926551103592,-0.031766317784786224,-0.027094833552837372,0.9619200229644775,-0.1730143427848816,-0.1397342085838318,-0.3310330808162689,0.9897232055664062
14,0.24127176994734711,0.052582986652851105,-0.45919400453567505,-0.19542664289474487,0.9999961256980896,0.08491693437099457,-0.3628264367580414,0.08003748208284378,0.9999937415122986,-0.1922261267900467,-0.43031319975852966,0.008979018777608871,0.9999948143959045,0.1486370861530304,-0.153264120221138,0.08311629295349121,0.865753710269928,-0.29070621728897095,-0.14897975325584412,-0.08763401210308075,0.9790005087852478,0.24343305826187134,-0.0420413501560688,0.031235503032803535,0.9604124426841736,-0.25215908885002136,-0.07852780818939209,-0.24996788799762726,0.9875389337539673,0.07848776876926422,-0.017033513635396957,0.07907048612833023,0.9999809861183167,-0.07536178082227707,0.01281979214400053,-0.07562121748924255,0.9999810457229614,0.24895060062408447,-0.032041035592556,-0.0035390425473451614,0.9611589908599854,-0.1729031205177307,-0.13998277485370636,-0.33262577652931213,0.9903382062911987
15,0.258505467800729,0.0517287440598011,-0.45958152413368225,-0.186363086104393,0.9999960660934448,0.08469349890947342,-0.3628239631652832,0.08946553617715836,0.999993622303009,-0.19198556244373322,-0.4303722679615021,0.01844361424446106,0.9999949336051941,0.14739906787872314,-0.15312165021896362,0.0879020169377327,0.8621565699577332,-0.29071947932243347,-0.14950861036777496,-0.08355990797281265,0.9795862436294556,0.24316902458667755,-0.04152420163154602,0.028855569660663605,0.9594190716743469,-0.25200411677360535,-0.07916479557752609,-0.24969278275966644,0.988056480884552,0.07849309593439102,-0.017067497596144676,0.0790616124868393,0.9999814629554749,-0.07537554204463959,0.012842264026403427,-0.07560479640960693,0.999981701374054,0.24876722693443298,-0.03108913265168667,-0.0075995889492332935,0.9602607488632202,-0.17252786457538605,-0.14032182097434998,-0.3322444260120392,0.990692138671875
16,0.275739165654111,0.053145620971918106,-0.45948025584220886,-0.1916583776473999,0.9999958872795105,0.08591751009225845,-0.3626537621021271,0.08575910329818726,0.9999935030937195,-0.19149841368198395,-0.43050938844680786,0.01459714025259018,0.9999949336051941,0.1492374688386917,-0.1528589427471161,0.08238749951124191,0.8593050241470337,-0.2880636751651764,-0.14941483736038208,-0.08606875687837601,0.9794932007789612,0.2440803498029709,-0.041779037564992905,0.02091139927506447,0.9584012031555176,-0.24982143938541412,-0.07948800921440125,-0.25090292096138,0.9881431460380554,0.07849286496639252,-0.017091400921344757,0.07907579094171524,0.999981701374054,-0.07537975162267685,0.012861798517405987,-0.07561560720205307,0.9999819993972778,0.2489595115184784,-0.03136015310883522,-0.015507476404309273,0.9594364166259766,-0.1712784320116043,-0.14072194695472717,-0.33348578214645386,0.990744411945343
17,0.2929728635074929,0.05312309414148331,-0.4595252573490143,-0.19357644021511078,0.9999957084655762,0.08580757677555084,-0.3626657724380493,0.08407381176948547,0.9999933838844299,-0.19108517467975616,-0.43049710988998413,0.012518885545432568,0.9999948143959045,0.14806725084781647,-0.15267498791217804,0.08216552436351776,0.8559010624885559,-0.2881578207015991,-0.14945144951343536,-0.08723416924476624,0.9791041016578674,0.24406413733959198,-0.04162179306149483,0.01846977323293686,0.9573871493339539,-0.24987439811229706,-0.07960289716720581,-0.2502444088459015,0.9876132607460022,0.07848858088254929,-0.017191264778375626,0.07907173037528992,0.9999818205833435,-0.07538096606731415,0.012967374175786972,-0.07560984045267105,0.9999821186065674,0.24947690963745117,-0.03141968324780464,-0.018377333879470825,0.9584020972251892,-0.17128340899944305,-0.1408330649137497,-0.3326564431190491,0.9902783632278442
18,0.3102065613608749,0.05399949103593826,-0.46012943983078003,-0.1903541088104248,0.999995768070221,0.0863754004240036,-0.3626723289489746,0.08856004476547241,0.9999933242797852,-0.18986710906028748,-0.43066567182540894,0.015820318832993507,0.9999949336051941,0.1485930234193802,-0.15245771408081055,0.08636900782585144,0.8547598719596863,-0.2876097857952118,-0.14968730509281158,-0.0851813405752182,0.9797025918960571,0.24729576706886292,-0.041486047208309174,0.023130813613533974,0.9573244452476501,-0.24937529861927032,-0.07994367182254791,-0.2491297721862793,0.9880760908126831,0.07848890125751495,-0.017192808911204338,0.07908614724874496,0.9999821186065674,-0.0753852054476738,0.012968278490006924,-0.07562385499477386,0.9999825358390808,0.2540731728076935,-0.0314549021422863,-0.013777313753962517,0.9583008289337158,-0.17031405866146088,-0.1410151720046997,-0.3313605487346649,0.9905893206596375
19,0.3274402592142568,0.054885633289813995,-0.4601324796676636,-0.19062680006027222,0.9999955892562866,0.08709341287612915,-0.36268800497055054,0.08843410760164261,0.9999933838844299,-0.18973055481910706,-0.4307786822319031,0.01583140157163143,0.9999948740005493,0.14933867752552032,-0.15191484987735748,0.08431576937437057,0.8566299080848694,-0.2871951460838318,-0.14984741806983948,-0.08495142310857773,0.9793120622634888,0.24781304597854614,-0.04104143753647804,0.016811827197670937,0.9578995704650879,-0.24916936457157135,-0.07987170666456223,-0.24845102429389954,0.9875920414924622,0.07854227721691132,-0.017239032313227654,0.07902748882770538,0.9999825358390808,-0.07544192671775818,0.013019640929996967,-0.07556244730949402,0.9999828934669495,0.25404593348503113,-0.031281109899282455,-0.021101035177707672,0.9588176608085632,-0.1701098084449768,-0.14041580259799957,-0.3307220935821533,0.9902010560035706
20,0.34467395706763876,0.05645163357257843,-0.46001604199409485,-0.19994626939296722,0.9999954700469971,0.08801295608282089,-0.36295273900032043,0.08361310511827469,0.9999932646751404,-0.1881808340549469,-0.4308798313140869,0.009482336230576038,0.9999948143959045,0.14950776100158691,-0.1520048975944519,0.0821959376335144,0.8550930619239807,-0.2865065932273865,-0.149923175573349,-0.08823885023593903,0.979412853717804,0.24859559535980225,-0.041174475103616714,0.0164082869887352,0.9575479030609131,-0.24832719564437866,-0.07998143136501312,-0.2488505244255066,0.9874970316886902,0.07853612303733826,-0.017287636175751686,0.07904068380594254,0.9999824166297913,-0.07544026523828506,0.013081072829663754,-0.0755801871418953,0.9999827742576599,0.25494736433029175,-0.03133976086974144,-0.021989649161696434,0.9584178924560547,-0.1690290868282318,-0.14038576185703278,-0.3308373987674713,0.9900566339492798
21,0.36190765492102067,0.05610167235136032,-0.45957911014556885,-0.19621941447257996,0.9999955296516418,0.08714848011732101,-0.36243364214897156,0.0857195109128952,0.9999933838844299,-0.18810582160949707,-0.43078023195266724,0.012589079327881336,0.9999948740005493,0.14893364906311035,-0.15166762471199036,0.08640583604574203,0.8558729290962219,-0.2874733805656433,-0.15006154775619507,-0.08430181443691254,0.9797473549842834,0.24803197383880615,-0.03924829885363579,0.025271572172641754,0.9578619003295898,-0.24911990761756897,-0.07981959730386734,-0.24267977476119995,0.9876166582107544,0.07850681990385056,-0.017308589071035385,0.07903265208005905,0.9999824166297913,-0.07541719824075699,0.013100683689117432,-0.07557382434606552,0.9999827742576599,0.2547551691532135,-0.0289328433573246,-0.012028190307319164,0.9585457444190979,-0.1694066971540451,-0.1400175839662552,-0.3244122266769409,0.990119218826294
22,0.3791413527744026,0.05636124312877655,-0.4599902629852295,-0.19760343432426453,0.9999953508377075,0.08752822875976562,-0.3625844717025757,0.0840706154704094,0.9999932050704956,-0.1877128630876541,-0.43098509311676025,0.01104462519288063,0.9999948143959045,0.1498236358165741,-0.15172572433948517,0.08365669846534729,0.8517065048217773,-0.28705835342407227,-0.15016011893749237,-0.08520416170358658,0.9793822169303894,0.2486705183982849,-0.039492130279541016,0.02302584797143936,0.9563179016113281,-0.248635932803154,-0.07970612496137619,-0.24335187673568726,0.9874215126037598,0.0785037949681282,-0.017314141616225243,0.07900390774011612,0.9999823570251465,-0.07541746646165848,0.01310588326305151,-0.07554700970649719,0.9999827742576599,0.2550923228263855,-0.02994556538760662,-0.013764851726591587,0.9572919011116028,-0.16901333630084991,-0.140075221657753,-0.3248489797115326,0.9899616837501526
23,0.39637505062778455,0.05636798217892647,-0.46025434136390686,-0.19766490161418915,0.9999953508377075,0.08773469179868698,-0.36264827847480774,0.08343349397182465,0.9999932050704956,-0.1875772774219513,-0.43106499314308167,0.010906280018389225,0.9999948740005493,0.14986804127693176,-0.15148504078388214,0.0810287594795227,0.849249005317688,-0.2870321571826935,-0.15046873688697815,-0.0866890475153923,0.9794499278068542,0.2487979531288147,-0.039526063948869705,0.017768969759345055,0.9551485776901245,-0.24864941835403442,-0.07984422147274017,-0.24686217308044434,0.9873820543289185,0.07850388437509537,-0.017444411292672157,0.07895193994045258,0.9999824166297913,-0.07542091608047485,0.013235571794211864,-0.07548590004444122,0.9999829530715942,0.255281001329422,-0.030040010809898376,-0.019648483023047447,0.9562948346138,-0.16887058317661285,-0.14010444283485413,-0.32871532440185547,0.9898834228515625
24,0.41360874848116647,0.05627065896987915,-0.4600696265697479,-0.19487686455249786,0.9999952912330627,0.08701083809137344,-0.36275747418403625,0.08401130139827728,0.9999932646751404,-0.18793049454689026,-0.43111658096313477,0.011795645579695702,0.9999948740005493,0.1487632840871811,-0.1515246033668518,0.0806489810347557,0.8494483232498169,-0.2870253920555115,-0.15033799409866333,-0.0867462307214737,0.9792697429656982,0.2460928112268448,-0.03969527408480644,0.012059365399181843,0.9551947712898254,-0.24876011908054352,-0.07994882762432098,-0.24948254227638245,0.9872879981994629,0.07851263880729675,-0.017490101978182793,0.07893223315477371,0.9999826550483704,-0.07543708384037018,0.01327332854270935,-0.07545935362577438,0.9999831914901733,0.2517474591732025,-0.030478134751319885,-0.026850605383515358,0.956423819065094,-0.16942600905895233,-0.14021074771881104,-0.3324657678604126,0.9898455739021301
25,0.43084244633454843,0.05636884644627571,-0.46008604764938354,-0.1959349513053894,0.9999952912330627,0.08701954036951065,-0.3627490699291229,0.0814199298620224,0.9999933242797852,-0.18784242868423462,-0.4308333396911621,0.010360611602663994,0.9999948143959045,0.1488085687160492,-0.15147000551223755,0.07615519315004349,0.8489693999290466,-0.28691914677619934,-0.149868905544281,-0.08992809057235718,0.978962242603302,0.245784193277359,-0.0397818386554718,0.006647903937846422,0.9550284743309021,-0.24878494441509247,-0.0794573575258255,-0.2540101110935211,0.9870783090591431,0.0785241350531578,-0.017579911276698112,0.07874345779418945,0.9999828338623047,-0.07545655965805054,0.013363041914999485,-0.0752473846077919,0.9999833106994629,0.25116854906082153,-0.03057531639933586,-0.03202749043703079,0.956295371055603,-0.16942869126796722,-0.13981805741786957,-0.336847722530365,0.9896643757820129
26,0.44807614418793035,0.056460604071617126,-0.46008676290512085,-0.19595639407634735,0.9999951720237732,0.08664453029632568,-0.3630337119102478,0.08139625936746597,0.9999932050704956,-0.18797989189624786,-0.4308832287788391,0.010360459797084332,0.9999947547912598,0.14854861795902252,-0.15171243250370026,0.07608569413423538,0.8477811813354492,-0.28697749972343445,-0.14993619918823242,-0.09031929075717926,0.9789640307426453,0.24575002491474152,-0.040223654359579086,0.006910725496709347,0.9544363617897034,-0.2488189935684204,-0.07951964437961578,-0.25424107909202576,0.9870795607566833,0.07853074371814728,-0.017633885145187378,0.07865481078624725,0.9999828338623047,-0.07546896487474442,0.013414791785180569,-0.07515276968479156,0.9999833106994629,0.25110509991645813,-0.030972570180892944,-0.031518638134002686,0.9556965827941895,-0.16944418847560883,-0.13989268243312836,-0.33699941635131836,0.9896529316902161
27,0.4653098420413123,0.05548993498086929,-0.46070924401283264,-0.1963403970003128,0.9999950528144836,0.0858813151717186,-0.36339110136032104,0.08102100342512131,0.999993085861206,-0.18875867128372192,-0.43105700612068176,0.010279236361384392,0.9999946355819702,0.14802341163158417,-0.15205000340938568,0.0759434774518013,0.8448571562767029,-0.28934168815612793,-0.1503216177225113,-0.09008142352104187,0.9785934686660767,0.2453191727399826,-0.040535710752010345,0.006783921737223864,0.9529715180397034,-0.2510192394256592,-0.07974528521299362,-0.2539116442203522,0.9865993857383728,0.07853151857852936,-0.017673764377832413,0.07862604409456253,0.9999827146530151,-0.07547274976968765,0.013450011610984802,-0.07512059062719345,0.9999832510948181,0.25076496601104736,-0.03104832023382187,-0.031615130603313446,0.9543464779853821,-0.171354740858078,-0.140177920460701,-0.33684241771698,0.9892615079879761
28,0.48254353989469423,0.05547165498137474,-0.4606553614139557,-0.18976472318172455,0.9999951124191284,0.08589271456003189,-0.36311882734298706,0.08644542843103409,0.9999931454658508,-0.18910841643810272,-0.4310671389102936,0.01603749580681324,0.9999948143959045,0.14809741079807281,-0.1518300175666809,0.07992524653673172,0.8445388674736023,-0.28966739773750305,-0.1503804475069046,-0.08569040894508362,0.9793423414230347,0.24530039727687836,-0.04045113921165466,0.010190724395215511,0.95273357629776,-0.25125327706336975,-0.0798211544752121,-0.2514428198337555,0.987295389175415,0.07858642935752869,-0.017688600346446037,0.0786122977733612,0.9999829530715942,-0.07555011659860611,0.013456773944199085,-0.0751039907336235,0.9999836087226868,0.25068792700767517,-0.03094947151839733,-0.02823559381067753,0.9541112780570984,-0.1714974343776703,-0.14024347066879272,-0.335127055644989,0.9897891283035278
29,0.4997772377480762,0.055440932512283325,-0.4617706835269928,-0.1823844164609909,0.999995231628418,0.08602339029312134,-0.3630395531654358,0.0956982672214508,0.999993085861206,-0.18904855847358704,-0.43110570311546326,0.024378573521971703,0.9999948740005493,0.1488584727048874,-0.15185962617397308,0.09079121798276901,0.8436564207077026,-0.28945687413215637,-0.15029320120811462,-0.07907191663980484,0.9795383214950562,0.2459004670381546,-0.04047552868723869,0.026024427264928818,0.9528082609176636,-0.25098299980163574,-0.07972113788127899,-0.2452605962753296,0.9876111745834351,0.07860861718654633,-0.017678560689091682,0.07860595732927322,0.9999832510948181,-0.07557441294193268,0.013446989469230175,-0.07509417086839676,0.9999839663505554,0.2512347102165222,-0.030840467661619186,-0.011268172413110733,0.9541346430778503,-0.17108254134655,-0.14024655520915985,-0.3278402090072632,0.9900115728378296
30,0.517010935601458,0.055418405681848526,-0.46178343892097473,-0.18074733018875122,0.9999954700469971,0.08604704588651657,-0.36247941851615906,0.0988718718290329,0.9999932050704956,-0.18855825066566467,-0.4308904707431793,0.026613706722855568,0.9999950528144836,0.1488795280456543,-0.15168379247188568,0.09383140504360199,0.841435968875885,-0.2895258069038391,-0.15010687708854675,-0.07502533495426178,0.979937732219696,0.24603591859340668,-0.03987825661897659,0.028457755222916603,0.9528114199638367,-0.2510581314563751,-0.07842610776424408,-0.2377416044473648,0.9879748225212097,0.07858490943908691,-0.01763131469488144,0.07877997308969498,0.9999836683273315,-0.0755513608455658,0.013390203937888145,-0.07528215646743774,0.9999844431877136,0.2513194680213928,-0.029974402859807014,-0.00904480367898941,0.954116702079773,-0.17107445001602173,-0.13822413980960846,-0.3197614550590515,0.9902778267860413
