frame,time,NOSE_X,NOSE_Y,NOSE_Z,NOSE_imgX,NOSE_imgY,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,LEFT_SHOULDER_Z,LEFT_SHOULDER_imgX,LEFT_SHOULDER_imgY,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,RIGHT_SHOULDER_Z,RIGHT_SHOULDER_imgX,RIGHT_SHOULDER_imgY,LEFT_ELBOW_X,LEFT_ELBOW_Y,LEFT_ELBOW_Z,LEFT_ELBOW_imgX,LEFT_ELBOW_imgY,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,RIGHT_ELBOW_Z,RIGHT_ELBOW_imgX,RIGHT_ELBOW_imgY,LEFT_WRIST_X,LEFT_WRIST_Y,LEFT_WRIST_Z,LEFT_WRIST_imgX,LEFT_WRIST_imgY,RIGHT_WRIST_X,RIGHT_WRIST_Y,RIGHT_WRIST_Z,RIGHT_WRIST_imgX,RIGHT_WRIST_imgY,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,LEFT_HIP_imgX,LEFT_HIP_imgY,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,RIGHT_HIP_imgX,RIGHT_HIP_imgY,LEFT_INDEX_X,LEFT_INDEX_Y,LEFT_INDEX_Z,LEFT_INDEX_imgX,LEFT_INDEX_imgY,RIGHT_INDEX_X,RIGHT_INDEX_Y,RIGHT_INDEX_Z,RIGHT_INDEX_imgX,RIGHT_INDEX_imgY
13,0.22155586766541824,0.04394730180501938,-0.4443475902080536,-0.10837220400571823,0.5383387804031372,0.33791834115982056,0.06815540045499802,-0.35878145694732666,0.15450100600719452,0.5554181337356567,0.39198553562164307,-0.2131323218345642,-0.43533870577812195,0.07880771160125732,0.32608821988105774,0.3819325566291809,0.15570072829723358,-0.1592170000076294,0.14167660474777222,0.5909615755081177,0.4885872006416321,-0.3213723599910736,-0.1665467768907547,-0.035968225449323654,0.1980956345796585,0.47585585713386536,0.2645357549190521,-0.05012011528015137,0.07045689225196838,0.6782708764076233,0.5206127762794495,-0.2807866632938385,-0.09911514073610306,-0.21772459149360657,0.2516983449459076,0.4929862320423126,0.07567563652992249,-0.014721965417265892,0.08049282431602478,0.5510271191596985,0.5402880907058716,-0.0725286602973938,0.010162168182432652,-0.07690838724374771,0.43158024549484253,0.5469348430633545,0.2685816287994385,-0.03784498572349548,0.0307258740067482,0.7221140265464783,0.5322306752204895,-0.20120815932750702,-0.16083408892154694,-0.301193505525589,0.29480135440826416,0.4972391426563263
14,0.23859862671660426,0.04481527581810951,-0.4445062577724457,-0.11394788324832916,0.5384690165519714,0.33754807710647583,0.06814803928136826,-0.3587609529495239,0.14962676167488098,0.5552384257316589,0.39196357131004333,-0.21196062862873077,-0.4353671371936798,0.0741167813539505,0.3260875642299652,0.3818749487400055,0.15593525767326355,-0.15883465111255646,0.13959161937236786,0.5909033417701721,0.4886394441127777,-0.32012054324150085,-0.1663496196269989,-0.04234163090586662,0.19848774373531342,0.4759807288646698,0.2648340165615082,-0.05002587288618088,0.05969168245792389,0.6782838106155396,0.5201337933540344,-0.27980130910873413,-0.09857884049415588,-0.22778591513633728,0.25289005041122437,0.49297699332237244,0.07569367438554764,-0.014986858703196049,0.08037716895341873,0.5505626201629639,0.5401841998100281,-0.07256729900836945,0.010356484912335873,-0.07677160203456879,0.43142807483673096,0.546312689781189,0.2692050635814667,-0.037717681378126144,0.01713360846042633,0.7222687602043152,0.531920313835144,-0.20071470737457275,-0.16008804738521576,-0.31182539463043213,0.295734703540802,0.49735260009765625
15,0.2556413857677903,0.045526377856731415,-0.44564932584762573,-0.11434837430715561,0.5383030772209167,0.33755430579185486,0.06889288127422333,-0.35918858647346497,0.15537835657596588,0.5550253987312317,0.39209645986557007,-0.20926865935325623,-0.43599262833595276,0.07530345767736435,0.3261609971523285,0.38169869780540466,0.15690398216247559,-0.15935394167900085,0.13978685438632965,0.5908242464065552,0.48895442485809326,-0.31902146339416504,-0.1666380912065506,-0.04119955375790596,0.19848622381687164,0.47604846954345703,0.2654125392436981,-0.050969719886779785,0.059938978403806686,0.6778690218925476,0.5197464823722839,-0.2784910202026367,-0.0987786278128624,-0.22441436350345612,0.2539958655834198,0.492981880903244,0.0757572203874588,-0.0149709926918149,0.0803513452410698,0.5498219728469849,0.5402718782424927,-0.07265135645866394,0.010347112081944942,-0.07674932479858398,0.430604487657547,0.5462793111801147,0.26956355571746826,-0.03799992427229881,0.01808016188442707,0.7219968438148499,0.5317503213882446,-0.19989703595638275,-0.1600331962108612,-0.30753305554389954,0.29610636830329895,0.49758586287498474
16,0.2726841448189763,0.046485286206007004,-0.4455254375934601,-0.11590968072414398,0.5384581685066223,0.33756113052368164,0.06915836036205292,-0.3589308261871338,0.15393733978271484,0.5550296902656555,0.39260169863700867,-0.2075282782316208,-0.43602463603019714,0.0744657814502716,0.32623422145843506,0.38160425424575806,0.15744203329086304,-0.15904802083969116,0.1400706022977829,0.5905435681343079,0.48917239904403687,-0.3183133006095886,-0.1666603982448578,-0.03918075934052467,0.19862143695354462,0.47607478499412537,0.26595762372016907,-0.050641756504774094,0.06519858539104462,0.6777604222297668,0.5197575092315674,-0.27712032198905945,-0.09889448434114456,-0.22056403756141663,0.2542649507522583,0.49294641613960266,0.07579831779003143,-0.014956999570131302,0.08029539883136749,0.5492948889732361,0.5404853820800781,-0.07270228117704391,0.01032249629497528,-0.07670191675424576,0.4298222064971924,0.5462309718132019,0.26970982551574707,-0.03811602294445038,0.02495959959924221,0.7217435836791992,0.5317810773849487,-0.1983523815870285,-0.1601383537054062,-0.30390673875808716,0.29653429985046387,0.4976809322834015
17,0.2897269038701623,0.04741150513291359,-0.44537976384162903,-0.12105350196361542,0.5384967923164368,0.33756139874458313,0.06970467418432236,-0.35904407501220703,0.1508096605539322,0.5549764633178711,0.3926113247871399,-0.2071603685617447,-0.4360578656196594,0.06689193844795227,0.32634761929512024,0.3814234435558319,0.15760885179042816,-0.15959998965263367,0.13893601298332214,0.5905295610427856,0.4891742467880249,-0.31205448508262634,-0.16662299633026123,-0.0501311756670475,0.19974590837955475,0.47648900747299194,0.2661806344985962,-0.051050685346126556,0.06356310844421387,0.6777808666229248,0.5196869373321533,-0.2720683217048645,-0.0990661159157753,-0.22940422594547272,0.2551228702068329,0.49290722608566284,0.07578758895397186,-0.014979922212660313,0.08033911883831024,0.5489332675933838,0.5405315160751343,-0.07270248979330063,0.01034100353717804,-0.07674551755189896,0.42967137694358826,0.5462597012519836,0.2700676918029785,-0.03838931396603584,0.023142321035265923,0.7217958569526672,0.5316606163978577,-0.1935557723045349,-0.1601848006248474,-0.3128395080566406,0.2978518605232239,0.4977843463420868
18,0.30676966292134833,0.04803372919559479,-0.4448487162590027,-0.13427427411079407,0.5384779572486877,0.33780816197395325,0.07020483165979385,-0.3595743477344513,0.1328091025352478,0.5545845031738281,0.39261090755462646,-0.2059706747531891,-0.4362916946411133,0.0536845363676548,0.32642579078674316,0.38124990463256836,0.158738911151886,-0.15973421931266785,0.12005803734064102,0.5907663106918335,0.48919373750686646,-0.3118278682231903,-0.16669169068336487,-0.0581824816763401,0.2001907378435135,0.4772328734397888,0.2663421928882599,-0.051250722259283066,0.04296957328915596,0.6777679324150085,0.519728422164917,-0.27043813467025757,-0.09917327016592026,-0.23294827342033386,0.2560994625091553,0.4928346574306488,0.0757933184504509,-0.01520582940429449,0.0803270936012268,0.5484145283699036,0.5407532453536987,-0.07270964980125427,0.010569442994892597,-0.07673725485801697,0.4291749596595764,0.5463632345199585,0.2703495919704437,-0.03861750289797783,0.0027685891836881638,0.7218910455703735,0.531643271446228,-0.19048617780208588,-0.16023600101470947,-0.3163872957229614,0.2993081212043762,0.49780791997909546
19,0.32381242197253435,0.04867902398109436,-0.44357025623321533,-0.1558891087770462,0.538475751876831,0.3380383849143982,0.07054615020751953,-0.3597613573074341,0.11383145302534103,0.5544395446777344,0.3926376402378082,-0.2047889530658722,-0.4363134205341339,0.03392115607857704,0.3265607953071594,0.381129652261734,0.15867093205451965,-0.15970000624656677,0.10625874996185303,0.5906302332878113,0.4893828332424164,-0.3114714026451111,-0.1664687544107437,-0.07484076172113419,0.2008742392063141,0.47792866826057434,0.2665323317050934,-0.051236629486083984,0.03241045027971268,0.6777815818786621,0.5197417736053467,-0.26775193214416504,-0.0977359190583229,-0.24678181111812592,0.2586352527141571,0.4930400550365448,0.0757974311709404,-0.015485632233321667,0.08032212406396866,0.5479792356491089,0.5408047437667847,-0.07271649688482285,0.010856489650905132,-0.07673100382089615,0.4286540448665619,0.5464071035385132,0.27077406644821167,-0.038770921528339386,-0.007008568849414587,0.7220849990844727,0.531678318977356,-0.185001403093338,-0.15881939232349396,-0.33016911149024963,0.3015400469303131,0.4988343417644501
20,0.34085518102372037,0.049638066440820694,-0.44214507937431335,-0.15454383194446564,0.5389549136161804,0.33804208040237427,0.07081207633018494,-0.3591214716434479,0.11476879566907883,0.5544578433036804,0.39269202947616577,-0.20394179224967957,-0.4353593587875366,0.03465915098786354,0.32676640152931213,0.3811193108558655,0.15838539600372314,-0.1586371809244156,0.1088607981801033,0.5904317498207092,0.4893976151943207,-0.31119903922080994,-0.16419169306755066,-0.07356639206409454,0.20127591490745544,0.47855883836746216,0.2665013372898102,-0.050370972603559494,0.035899948328733444,0.6775356531143188,0.5197777152061462,-0.26658156514167786,-0.09416912496089935,-0.24413591623306274,0.26085907220840454,0.4930779039859772,0.07581059634685516,-0.015513555146753788,0.08033327758312225,0.547671377658844,0.5404784679412842,-0.07274025678634644,0.010875229723751545,-0.0767427384853363,0.4282258152961731,0.5458934307098389,0.2708878517150879,-0.03870317339897156,-0.0031328739132732153,0.7216647267341614,0.5316036939620972,-0.18306966125965118,-0.15596166253089905,-0.32754117250442505,0.3044678866863251,0.4995511770248413
21,0.3578979400749064,0.049914706498384476,-0.442065954208374,-0.154446542263031,0.5389522314071655,0.33797487616539,0.07101581990718842,-0.35871773958206177,0.11620030552148819,0.5544196367263794,0.3927322328090668,-0.20311816036701202,-0.4353206753730774,0.035961996763944626,0.3267824947834015,0.38090577721595764,0.15881909430027008,-0.15847505629062653,0.11103024333715439,0.5904208421707153,0.4895149767398834,-0.30992943048477173,-0.16284684836864471,-0.07317077368497849,0.2022038996219635,0.4792815148830414,0.2677488625049591,-0.04951205477118492,0.04167770966887474,0.6777572631835938,0.5198128819465637,-0.26309794187545776,-0.09186489880084991,-0.24291564524173737,0.26336362957954407,0.4933662712574005,0.07581883668899536,-0.015532213263213634,0.0803164690732956,0.5476353764533997,0.5405200123786926,-0.07274914532899857,0.010895117186009884,-0.076726995408535,0.42811617255210876,0.5458158850669861,0.2725582718849182,-0.037368305027484894,0.003266633953899145,0.7219544649124146,0.5318082571029663,-0.17919842898845673,-0.15407206118106842,-0.32543545961380005,0.30722561478614807,0.5004381537437439
22,0.3749406991260924,0.05052077770233154,-0.4418988525867462,-0.16179315745830536,0.5389499068260193,0.3379245102405548,0.07111965864896774,-0.35860496759414673,0.1141454353928566,0.5544247031211853,0.39273881912231445,-0.20294220745563507,-0.4354782998561859,0.03279638662934303,0.32689329981803894,0.3807161748409271,0.15890173614025116,-0.1580457091331482,0.11249855905771255,0.5902626514434814,0.48950549960136414,-0.3086581826210022,-0.16270384192466736,-0.07504775375127792,0.20231832563877106,0.4795878231525421,0.27094516158103943,-0.048104315996170044,0.055843811482191086,0.6779278516769409,0.520162045955658,-0.2582687437534332,-0.08997989445924759,-0.24422241747379303,0.2652510404586792,0.4935695230960846,0.07579761743545532,-0.015643898397684097,0.08036204427480698,0.5474696755409241,0.540532112121582,-0.07273899763822556,0.011016828939318657,-0.07676475495100021,0.4278923571109772,0.545689046382904,0.27879491448402405,-0.03637025132775307,0.020077388733625412,0.7235347628593445,0.5320852398872375,-0.17273956537246704,-0.15227024257183075,-0.3267938792705536,0.3090037703514099,0.5012398362159729
23,0.3919834581772784,0.05183662101626396,-0.44118732213974,-0.16130438446998596,0.5391974449157715,0.3379156291484833,0.07145772129297256,-0.358606219291687,0.11445728689432144,0.5544331669807434,0.3925424814224243,-0.2023751586675644,-0.43537864089012146,0.03326118364930153,0.326975017786026,0.380497545003891,0.15895676612854004,-0.15808367729187012,0.1160760223865509,0.5909247994422913,0.4892056882381439,-0.30797332525253296,-0.1619298905134201,-0.07390166819095612,0.20285336673259735,0.4799819588661194,0.2713946998119354,-0.04762064665555954,0.06456031650304794,0.6779363751411438,0.5201870203018188,-0.2562099099159241,-0.08862417191267014,-0.24244022369384766,0.26724886894226074,0.49377530813217163,0.0758076086640358,-0.01574152708053589,0.08035939186811447,0.5472517609596252,0.5402053594589233,-0.07275644689798355,0.011115740053355694,-0.07676184922456741,0.4277530908584595,0.5456275343894958,0.2791944742202759,-0.03611556440591812,0.029771098867058754,0.7236841320991516,0.5321305394172668,-0.17016088962554932,-0.15136323869228363,-0.32516443729400635,0.3113728165626526,0.5016915798187256
