frame,time,sh_x,sh_y,el_x,el_y,wr_x,wr_y,hip_x,hip_y,opp_sh_x,opp_sh_y,hands_used,wrist_forward_px,shoulder_elevation_px,mid_shoulder_x,trunk_x_displacement_px,shoulder_elevation_cm,trunk_x_displacement_cm,wrist_forward_cm,elbow_flexion_angle
11,0.18327215424545792,197.47138799096305,752.2793873071467,53.047628012827204,1073.6177895051012,392.6163248601817,1078.2308907180413,102.46302845378177,1300.889629666974,314.15969610214233,775.4102897644043,1.0,7.3439415589005534,-3.963583748018209,255.8155420465527,-2.5077327398536795,-1.335348455891215,-0.8448659735336247,2.474205578660104,66.57705630092258
12,0.19993325917686317,198.8414009544214,753.235632334773,52.724772350959334,1075.0106523554407,394.3185248462594,1078.4632401167116,107.40781784792976,1306.3259790760783,313.7907099723816,775.5063629150391,1.0,9.04614154497824,-4.919828775644419,256.3160554634015,-2.007219323004904,-1.6575115290778915,-0.6762408451568045,3.0476840939465295,66.15649441222654
13,0.21659436410826843,200.4511116425092,754.0654063011743,52.90444236724226,1076.020436831846,395.9979697988373,1078.7239869316234,112.84757106116422,1311.2717374161018,312.7686595916748,775.5349731445312,1.0,10.72558649755615,-5.749602742045795,256.609885617092,-1.7133891693143823,-1.9370659563879804,-0.5772481993672209,3.6134963403259652,65.8302730493306
14,0.2332554690396737,202.17030466818267,754.6999944209597,53.70603963118304,1076.6278066478944,397.66955603307093,1078.9950559091767,118.27826367457386,1314.9292915886745,312.2390627861023,775.605411529541,1.0,12.397172731789794,-6.384190861831144,257.2046837271425,-1.1185910592639061,-2.15086143032138,-0.3768581512901373,4.176660950608007,65.63646478372917
15,0.24991657397107897,203.86644556197925,755.1147765365297,55.167964845019604,1076.8763202181146,399.33966884819915,1079.2700427691336,123.28856296465065,1317.0130230602474,312.2198796272278,775.42236328125,1.0,14.067285546918015,-6.798972977401149,258.04316259460353,-0.28011219180285707,-2.2906033136194535,-0.09437100527704824,4.739329159639969,65.5949984872096
16,0.26657767890248424,205.43729135539854,755.329897854649,57.21098781715708,1076.850542521219,401.0028651227443,1079.5554728530326,127.5514337135953,1317.7428956560025,313.123322725296,775.3425979614258,1.0,15.730481821463172,-7.014094295520408,259.2803070403473,0.9570322539408949,-2.363078613308394,0.32242829312665555,5.299667156325007,65.70031132074604
17,0.2832387838338895,206.83588859627721,755.3976632037118,59.64139510735105,1076.647104601661,402.64222193003434,1079.8681633552765,130.8260378997,1317.6678044875591,312.89740562438965,775.2824020385742,1.0,17.3698386287532,-7.081859644583233,259.8666471103334,1.5433723239270307,-2.385909051615448,0.5199687910345444,5.851973533694741,65.92108214031776
18,0.2998998887652948,208.08136413718105,755.3840128493493,62.20237239185337,1076.3504448558908,404.2342128094627,1080.2295382075156,132.9860712267785,1317.4179046042946,312.9071259498596,775.0645065307617,1.0,18.96182950818155,-7.068209290220807,260.4942450435203,2.170970257113936,-2.381310188369693,0.7314092409608726,6.3883221257234775,66.20802292869641
19,0.31656099369670004,209.25446731127462,755.3515104240204,64.65743466273378,1076.020579772151,405.7576971507304,1080.6582107635013,134.0534008401156,1317.4888669601771,312.90918588638306,775.0404167175293,1.0,20.485313849449255,-7.035706864891836,261.08182659882885,2.7585518124224677,-2.3703599811241762,0.9293680006272274,6.901590569642056,66.50724613912631
20,0.3332220986281053,210.47941059178646,755.347706088538,66.86894242228605,1075.6931510145162,407.20332017775706,1081.1624477634932,134.2074418383198,1318.126057746538,312.9100227355957,775.3201675415039,1.0,21.930936876475926,-7.031902529409422,261.6947166636911,3.371441877284724,-2.369078284095654,1.135853306293871,7.388627201050703,66.77404993829416
21,0.3498832035595106,211.89474185525637,755.3988947100928,68.83345388478051,1075.3862721014104,408.5778261647306,1081.7343038705644,133.75641448744932,1319.3241657950434,313.2305681705475,775.5852127075195,1.0,23.305442863449457,-7.083091150964265,262.5626550129019,4.239380226495541,-2.3863239514255388,1.4282654787393085,7.851704195004989,66.98176941153869
22,0.36654430849091585,213.61868358141865,755.5074341133997,70.65684715531393,1075.106790916,409.900182193643,1082.347244591088,133.07692829378013,1320.9097693043445,312.068088054657,775.5765724182129,1.0,24.627798892361852,-7.191630554271114,262.8433858180378,4.520111031631416,-2.422891344427295,1.522844897515744,8.297211643215087,67.12295390764724
23,0.38320541342232106,215.7178144861934,755.6510975537055,72.48356945025103,1074.8508571175535,411.1914554778877,1082.958940958756,132.5402375002941,1322.649316315094,311.444571018219,775.6020355224609,1.0,25.919072176606562,-7.335293994577,263.5811927522062,5.257917965799834,-2.4712921769507417,1.7714152350998162,8.732247180716193,67.20413515783954
24,0.39986651835372633,218.1882883327056,755.7845131507331,74.41743931299135,1074.5988495016647,412.4640756822819,1083.5199034967025,132.44513746071647,1324.3302351131615,310.92981219291687,775.598201751709,1.0,27.191692381000735,-7.468709591604579,264.55905026281124,6.235775476404854,-2.5162404668844816,2.1008596469962297,9.160998415182581,67.23846362339923
25,0.4165276232851316,220.95406375482327,755.8444881226554,76.47254128772158,1074.3100901638657,413.7159644659798,1083.9859223073804,132.97229444708384,1325.7904411949498,312.1419882774353,775.6270980834961,1.0,28.443581164698685,-7.528684563526895,266.54802601612926,8.22475122972287,-2.536446293540378,2.770954154858279,9.582765144621424,67.24056657843623
26,0.43318872821653687,223.87995259243797,755.7615732510334,78.57182541735945,1073.9250380154076,414.9316888813146,1084.329400989728,134.16646294542787,1326.904287618426,315.1852869987488,775.6588554382324,1.0,29.659305580033447,-7.445769691904843,269.5326197955934,11.209345009187018,-2.5085119157575733,3.77647666888683,9.992347942416028,67.2251136575462
27,0.44984983314794214,226.79409279391578,755.4782855335975,80.58304064161361,1073.3796781702524,416.0888951545425,1084.5446952946793,135.9446190817068,1327.5548112629497,317.7322053909302,775.7808494567871,1.0,30.816511853261375,-7.16248197446896,272.26314909242296,13.939874306016577,-2.4130710622017233,4.696403763176229,10.382215725801501,67.20707343866673
28,0.4665109380793474,229.5162154231864,754.970005148835,82.36621438322264,1072.6294683545207,417.1661572741355,1084.6460537900634,138.1226185014899,1327.6244858963867,318.4653174877167,775.715503692627,1.0,31.893773972854376,-6.6542015897064175,273.99076645545153,15.667491669045148,-2.241829208843176,5.278445502358488,10.745149979103925,67.20049081557907
29,0.48317204301075267,231.8899072639878,754.2602230033001,83.81140415810742,1071.6726577649001,418.14872378953265,1084.660695447394,140.45209092284594,1327.0208726494911,320.7710301876068,775.609188079834,1.0,32.876340488251515,-5.944419444171558,276.3304687257973,18.007193939390902,-2.0027005433941287,6.066701286158573,11.076180875020281,67.2147747426058
30,0.49983314794215794,233.81402892232842,753.4215056261888,84.85958873464466,1070.56048456932,419.03055074054924,1084.6209263152998,142.6612982862442,1325.728669452717,325.51059007644653,775.2824592590332,1.0,33.75816743926811,-5.105702067060292,279.66230949938745,21.33903471298106,-1.7201330424514154,7.18921280985568,11.373272177302475,67.25073800490827
31,0.5164942528735632,235.26343923935931,752.5590071171446,85.50890861024527,1069.3872821878513,419.81308511139116,1084.558041257886,144.4960257935986,1323.8583590340174,329.83771204948425,775.2302169799805,1.0,34.54070181011002,-4.2432035580160345,282.55057564442177,24.227300858015383,-1.4295535756149715,8.16228212847494,11.636911381168932,67.29971149426477
32,0.5331553578049685,236.28986312780572,751.7816227010865,85.80950984557919,1068.2637340002573,420.5026441012169,1084.4990472369248,145.7581856790258,1321.6557425911826,332.8703248500824,774.9969291687012,1.0,35.23026079993576,-3.4658191419579225,284.58009398894404,26.256819202537656,-1.1676494137220552,8.846035610135514,11.869226778256255,67.34705976930957
33,0.5498164627363737,237.00192036207787,751.1717209917394,85.84903959467972,1067.2846898156579,421.1083546755301,1084.465858804008,146.3396336996737,1319.4528423185127,334.6310877799988,774.6081161499023,1.0,35.83597137424897,-2.8559174326109087,285.8165040710383,27.493229284631923,-0.9621708979144447,9.26258749825909,12.07329328259858,67.37838717732018
34,0.566477567667779,237.53246858853322,750.7647976496023,85.73194562746023,1066.5045597615006,421.64122520261265,1084.4754081609888,146.24519199844877,1317.5738692375994,334.70489144325256,774.6007347106934,1.0,36.36884190133151,-2.448994090473775,286.1186800158929,27.795405229486505,-0.8250766692733553,9.364391877079342,12.252819660938734,67.38516087219547
35,0.5831386725991843,238.00484665583613,750.5457926379553,85.55789536041962,1065.9287654872014,422.11322725432336,1084.5388640453884,145.59444259488234,1316.2395255076924,334.5750832557678,774.3856430053711,1.0,36.840843953042224,-2.2299890788267476,286.28996495580196,27.966690169395577,-0.7512929364882163,9.422098511924476,12.41183918745802,67.36722192849655
36,0.5997997775305896,238.50709842638938,750.4617114002714,85.40491078305497,1065.5223080813767,422.5353227165539,1084.659567930361,144.5936824593544,1315.5156647610154,334.7571623325348,774.1639137268066,1.0,37.26293941527274,-2.1459078411428436,286.63213037946207,28.308855593055682,-0.7229656049497412,9.537375518591068,12.554044968781557,67.33170472306549
37,0.6164608824619948,239.0788926414799,750.4439695038003,85.32059077462925,1065.2296977121825,422.91524366349444,1084.831172714677,143.48113971620157,1315.3257048211267,334.9237596988678,773.7653160095215,1.0,37.6428603622133,-2.128165944671764,287.00132617017385,28.678051383767468,-0.7169882835246335,9.661759172473749,12.682041974045157,67.28961149041746
38,0.6331219873934001,239.71244543748543,750.4313188418952,85.3216587418783,1064.997045037244,423.25716649061906,1085.0381001276962,142.46331017006247,1315.511480176679,334.7913122177124,773.4017944335938,1.0,37.98478318933792,-2.115515282766637,287.25187882759894,28.928604041192557,-0.7127262209784694,9.746171443156642,12.797237248892854,67.25182807736667
39,0.6497830923248054,240.3659797309868,750.385768376469,85.39976937809021,1064.7880592968447,423.5644412576051,1085.2594246075546,141.6664131005356,1315.907302798542,334.7371745109558,772.7788925170898,1.0,38.29205795632396,-2.0699648173404057,287.5515771209713,29.228302334564887,-0.6973800727603431,9.847141090508758,12.900759442875584,67.22597333550678
40,0.6664441972562106,240.98518009308987,750.2978451518271,85.5306080875119,1064.5897423275994,423.8439652007448,1085.475258418749,141.11970755816728,1316.39337154169,334.6839702129364,772.4131393432617,1.0,38.57158189946364,-1.9820415926985788,287.83457515301313,29.511300366606747,-0.6677583592488917,9.942484347806223,12.994932264641449,67.21477924809419
41,0.6831053021876159,241.52549974981144,750.1817063077738,85.68344554652914,1064.408313793845,424.10875346634333,1085.6728162222844,140.77230472490604,1316.9107405205636,334.60334300994873,771.829719543457,1.0,38.83637016506219,-1.865902748645226,288.06442137988006,29.741146593473673,-0.628630681890446,10.019920532746843,13.084140573102683,67.21606467604549
42,0.6997664071190212,241.9678387922593,750.0636731049736,85.82898090335522,1064.2593931940776,424.3755548946725,1085.8491185809748,140.53134851734188,1317.4411987165327,334.36896085739136,771.0799026489258,1.0,39.10317159339138,-1.7478695458451057,288.1683998248253,29.845125038418928,-0.5888647869016387,10.054951319209483,13.174027124768733,67.22393813461719
43,0.7164275120504264,242.32279595118294,749.9691674977163,85.94431366428111,1064.1576519287773,424.6574334974875,1086.009342068131,140.30310713682294,1317.9724078423696,333.41862201690674,770.3635597229004,1.0,39.38505019620635,-1.653363938587745,287.8707089840448,29.547434197638438,-0.5570254403034302,9.9546579912918,13.26899324153262,67.2307218111797
44,0.7330886169818317,242.62337270926395,749.912698920943,86.01509057730871,1064.1099793792223,424.9554296637284,1086.1624604301242,140.0211229584829,1318.4734222828906,333.01477789878845,770.2470588684082,1.0,39.68304636244727,-1.5968953618144042,287.8190753040262,29.49580051761984,-0.5380009332929859,9.937262381846361,13.3693894349145,67.22911866644183
45,0.749749721913237,242.91067012749215,749.8937676239022,86.03594520807093,1064.1136986459264,425.25538975169184,1086.316661375458,139.65483276421156,1318.8954801550187,332.3093783855438,770.1956176757812,1.0,39.9830064504107,-1.5779640647737097,287.610024256518,29.2867494701116,-0.5316228976872165,9.866832182501602,13.470447281993229,67.21411911975524
46,0.7664108268446421,243.21974633236164,749.8990602084699,86.01080054801918,1064.1590237055225,425.53360621496364,1086.4760970019895,139.20302805676465,1319.1941241972002,331.2847852706909,770.1588249206543,1.0,40.2612229136825,-1.5832566493413651,287.2522658015263,28.92899101511989,-0.5334059922499657,9.746301816341415,13.564179608153683,67.18411477330719
47,0.7830719317760474,243.5719846845662,749.909106871948,85.95408040812876,1064.2337109099803,425.76964188560333,1086.6398307062072,138.6835861973855,1319.3540280712655,330.32800912857056,770.0957107543945,1.0,40.497258584322196,-1.5933033128194438,286.94999690656834,28.626722120161958,-0.5367907564974775,9.644466122230538,13.643701043390559,67.14094962153163
48,0.7997330367074527,243.9761867448901,749.9064028743513,85.89242354481478,1064.3276989685792,425.96057318905144,1086.8037466502535,138.13044697389162,1319.3975145967554,329.51584696769714,770.0665283203125,1.0,40.68818988777031,-1.5905993152227893,286.74601685629364,28.42274206988725,-0.5358797680473832,9.575744363720165,13.708026622828159,67.08914424306158
49,0.8163941416388579,244.43553509124106,749.8820395354932,85.86474612085193,1064.4359684875076,426.1302105233927,1086.9651407264691,137.6010054247894,1319.371467753273,329.15632367134094,770.0606346130371,1.0,40.85782722211155,-1.5662359763646236,286.795929381291,28.472654594884602,-0.5276716541300546,9.592560108617237,13.76517817225293,67.03478137984062
50,0.8330552465702632,244.9549447237085,749.8388531036395,85.9176052461039,1064.5585827806306,426.3290738923444,1087.1277202482652,137.18640091897228,1319.3242526775798,328.50663900375366,770.0490188598633,1.0,41.05669059106327,-1.5230495445109682,286.7307918637311,28.407517077324712,-0.5131219590163675,9.57061499807487,13.832176098762186,66.98429305355543
51,0.8497163515016685,245.54464841922817,749.790581681086,86.09396156066286,1064.6978962422054,426.6244235585368,1087.303962004749,137.01071232096382,1319.2908288305864,327.89815306663513,770.0385475158691,1.0,41.35204025725568,-1.4747781219574563,286.7214007429317,28.39812595652529,-0.4968591086091485,9.567451088982532,13.931680674865875,66.9430067410156
52,0.8663774564330737,246.2194067090172,749.7581690216263,86.41689449977879,1064.8541528422472,427.08324914627246,1087.5131639045953,137.20819776533943,1319.2955176827131,327.12889552116394,770.0405502319336,1.0,41.810865844991326,-1.442365462497719,286.6741511150906,28.350876328684194,-0.4859391438720519,9.551532485619958,14.086260993854346,66.91328047452402
53,0.883038561364479,246.99531872084006,749.7656793013501,86.87421440182267,1065.0216374268552,427.7538491372408,1087.7756197023302,137.87960741100756,1319.3658012769758,326.9522559642792,770.0490760803223,1.0,42.48146583595968,-1.449875742221593,286.9737873425596,28.650512556153217,-0.48846938949575064,9.652481222701619,14.312189022474405,66.8924817906868
54,0.8996996662958843,247.8863061893255,749.8384455625958,87.41264026218832,1065.1874965286554,428.65266830503236,1088.1048598115894,139.04229339730168,1319.5402637684012,327.0559287071228,770.6233406066895,1.0,43.380285003751226,-1.52264200346724,287.47111744822416,29.147842661817776,-0.5129846566813968,9.820033879813868,14.61500507585942,66.87169608459368
55,0.9163607712272895,248.90120712922572,750.0043306385584,87.94892452479061,1065.3341076107918,429.7618489917043,1088.5009955656549,140.59627607570192,1319.8562307787145,327.0650053024292,771.2967681884766,1.0,44.489465690423174,-1.6885270794298322,287.98310621582743,29.659831429421047,-0.5688720540784624,9.992525103342201,14.9886928320453,66.83646386497577
56,0.9330218761586948,250.0420406185874,750.2958730293672,88.39926010834502,1065.4440837597363,431.0391765304911,1088.948803314211,142.32513449788263,1320.3149241458188,327.30077147483826,771.3789939880371,1.0,45.76679322920995,-1.9800694702386181,288.67140604671283,30.348131260306445,-0.667093942688234,10.224416284352962,15.419029987766834,66.77052196329457
57,0.9496829810901001,251.30442726093852,750.7488558903613,88.71909417321247,1065.50576208251,432.4364571861835,1089.4230090758656,143.93745891227232,1320.8366104087606,327.5965976715088,771.7435455322266,1.0,47.164073884902336,-2.433052331232716,289.45051246622364,31.127237679817256,-0.819705821843329,10.486900596634463,15.889779865818083,66.66217867220855
58,0.9663440860215053,252.6808252082772,751.3937589127082,88.93727979515927,1065.5170426344832,433.91778923509895,1089.8995409959527,145.13820954678013,1321.2287270376432,328.332542181015,772.2975540161133,1.0,48.64540593381781,-3.077955353579682,290.5066836946461,32.1834089082397,-1.0369764309281462,10.842729237756481,16.38884702068027,66.51107110725773
59,0.9830051909529106,254.16567950206482,752.2407154716658,89.1666229290677,1065.4864335029167,435.46931662922674,1090.3671938780458,145.70868665747392,1321.191933827264,328.77124428749084,772.412223815918,1.0,50.1969333279456,-3.9249119125372545,291.4684618947778,33.14518710837143,-1.3223197477626705,11.166756460619602,16.911563290030546,66.33188903636872
60,0.9996662958843159,255.7599804259304,753.2637338224603,89.58012782230811,1065.4312540610672,437.097144173895,1090.8328177812887,145.57253121503757,1320.379805384284,331.2996232509613,774.2932891845703,1.0,51.824760872613865,-4.9479302633317275,293.52980183844585,35.20652705203946,-1.6669790414548549,11.86123077624881,17.459985409108214,66.15232483866615
61,1.016327400815721,257.47218451824847,754.3930091519858,90.35640049010874,1065.3736501819074,438.81614629626654,1091.31655124205,144.82876457835746,1318.5069757086815,333.8962697982788,774.7426414489746,1.0,53.5437629949854,-6.07720559285724,295.68422715826364,37.36095237185725,-2.047436769467269,12.58706595649196,18.03912463656374,66.00498860340672
62,1.0329885057471264,259.3132454436648,755.5226351426852,91.61281809119615,1065.335461038792,440.63545679285636,1091.8396587315258,143.7370911606932,1315.472390456379,338.54084730148315,775.5910491943359,1.0,55.36307349157522,-7.206831583556664,298.92704637257395,40.60377158616757,-2.428012636741243,13.679585733001991,18.652058187828455,65.91610761550957
63,1.0496496106785316,261.28584119787985,756.5343646766509,93.35442135267296,1065.3331756194875,442.5460857224861,1092.411995087741,142.64910117984314,1311.4422181345233,341.4002323150635,776.0900688171387,1.0,57.27370242120497,-8.218561117522313,301.34303675647163,43.01976197006525,-2.7688686793658186,14.493543311216122,19.295757312954258,65.89595375593683
64,1.066310715609937,263.37150116200957,757.3293546153841,95.46419938441392,1065.37416309223,444.5144071799177,1093.025887432672,141.89790774030456,1306.8406408008093,342.22044110298157,776.2679672241211,1.0,59.24202387863659,-9.013551056255551,302.79597113249554,44.47269634608915,-3.0367042177639347,14.983043167628864,19.958893299469757,65.93584140473699
65,1.0829718205413421,265.522300623252,757.8548155559658,97.74408642627188,1065.4550517785099,446.4835895061299,1093.658553010203,141.68418431929962,1302.2362877976313,344.05832290649414,776.4531898498535,1.0,61.211206204848736,-9.539011996837303,304.7903117648731,46.467036978466695,-3.2137342744614434,15.654945126379712,20.62231931638953,66.01367740822177
66,1.0996329254727475,267.66346438150106,758.1150502714739,99.99083529445954,1065.5627153058765,448.38294842539386,1094.2797469500076,142.01063089724184,1298.1694584500956,345.95710158348083,776.4910125732422,1.0,63.110565124112725,-9.799246712345393,306.81028298249095,48.48700819608456,-3.3014084722620503,16.33548213981847,21.262221526426224,66.10537442050799
67,1.1162940304041526,269.70861276169893,758.1646336349789,102.07096930762665,1065.6778646132473,450.1422517491102,1094.8593247758051,142.70262303116797,1295.0001382354112,346.4190745353699,776.5401649475098,1.0,64.86986844782905,-9.848830075850401,308.06384364853443,49.74056886212804,-3.318113321232987,16.757812133628768,21.854938402395735,66.19578242492105
68,1.132955135335558,271.58215870682835,758.0893619973137,103.95859256001009,1065.780629130384,451.7057960032171,1095.3718048030403,143.51234554065886,1292.8417413568607,348.2390284538269,776.5554428100586,1.0,66.43341270193594,-9.773558438185205,309.9105935803276,51.58731879392121,-3.2927539819282785,17.379990148933793,22.381703203690307,66.28321053203913
69,1.1496162402669632,273.2378188433472,757.9834203667432,105.7205592751353,1065.8567208073416,453.04170423922636,1095.7989112159353,144.25856227145678,1291.5936086942702,351.4022219181061,776.6687965393066,1.0,67.76932093794522,-9.66761680761465,312.32002038072665,53.99674559432026,-3.2570617897631142,18.191736427564713,22.831776448909185,66.37612711510901
70,1.1662773451983686,274.66346755486586,757.9292711086588,107.46129855024618,1065.9021534897115,454.1449740110214,1096.132494217319,144.9303536443267,1291.0358505197444,354.31098103523254,776.7309379577637,1.0,68.87259070974028,-9.613467549530242,314.4872242950492,56.163949508642816,-3.238818671219997,18.921876771398498,23.20347279238486,66.48544240594522
71,1.1829384501297737,275.87135521623816,757.9834117014459,109.25710337659027,1065.9246015137187,455.0357538009207,1096.3780261581232,145.69727286884918,1290.9316198695708,355.8704173564911,776.7732810974121,1.0,69.76337049963956,-9.667608142317363,315.8708862863646,57.547611499958236,-3.257058870387093,19.388038462696745,23.50358034469175,66.61717974283539
72,1.199599555061179,276.8823193029665,758.1689721621071,111.10991721041,1065.9406256773457,455.75489429982576,1096.5558638176499,146.81810787205126,1291.0949791668058,357.1000385284424,776.7820930480957,1.0,70.48251099854463,-9.853168602978599,316.99117891570444,58.66790412929805,-3.319574989730437,19.765469880282716,23.745861879744936,66.76847389830512
73,1.2162606599925843,277.7148241203092,758.4753813213952,112.93810484640105,1065.9698157399152,456.3570473804993,1096.69722165754,148.49964214096573,1291.4107934564693,358.0798923969269,776.7890739440918,1.0,71.08466407921816,-10.159577762266622,317.89735825861806,59.57408347221167,-3.4228055567471594,20.070765608403825,23.94872984913995,66.92744877627989
74,1.2329217649239896,278.38351950539806,758.864878170573,114.60480828812943,1066.0284257259677,456.90027215718715,1096.8348776600405,150.78617336333573,1291.8188749269382,359.6274518966675,776.8025779724121,1.0,71.62788885590601,-10.54907461144444,319.00548570103274,60.68221091462635,-3.5540287247662907,20.44409852205779,24.13174461882021,67.0763319984228
75,1.2495828698553948,278.9042505572466,759.2845983614272,115.9700443502813,1066.1252606933147,457.4330138337965,1096.9923520646762,153.53715448277686,1292.286290178827,360.8366668224335,776.6059112548828,1.0,72.16063053251537,-10.968794802298703,319.87045868984,61.54718390343362,-3.6954342669208735,20.73551165179648,24.311227586880342,67.19673828824183
76,1.2662439747868002,279.29969354781844,759.6815408697861,116.9450233690141,1066.261072908308,457.9830398752095,1097.1766316634994,156.49157464262126,1292.786581583258,361.4116144180298,776.4230918884277,1.0,72.71065657392836,-11.36573731065755,320.3556539829241,62.032379196517695,-3.829165909624172,20.898976038224408,24.496533731973916,67.27552574016978
77,1.2829050797182053,279.60226021431055,760.0166394075165,117.5281723822997,1066.4304125742115,458.55382703067477,1097.3776688642079,159.36927459605175,1293.2902675305952,361.56057357788086,776.3142585754395,1.0,73.28144372939363,-11.70083584838801,320.5814168960957,62.25814210968929,-3.942062051948277,20.9750365371736,24.68883438591473,67.30915750319554
78,1.2995661846496107,279.8539943847231,760.273888864073,117.8106994667238,1066.6234291349379,459.12988707464893,1097.574459187297,161.9528621954774,1293.7607445304195,361.96786165237427,776.2730026245117,1.0,73.8575037733678,-11.958085304944461,320.9109280185487,62.587653232142316,-4.028730503135481,21.08605025519751,24.88291149873117,67.30488573831569
79,1.3162272895810159,280.1036292056319,760.461409892086,117.9511175114615,1066.8257348776528,459.6869014599851,1097.7447276447274,164.12053122912533,1294.1511022836564,363.31589698791504,776.2655067443848,1.0,74.41451815870397,-12.145606332957414,321.7097630967735,63.3864883103671,-4.091907146073689,21.355181237670774,25.070572047026573,67.27846053895223
80,1.3328883945124212,280.4000779748205,760.6038626405511,118.12850355477241,1067.016732877678,460.20045822770413,1097.8742733005708,165.83154104007636,1294.405200199744,365.0077486038208,776.3705062866211,1.0,74.928074926423,-12.288059081422603,322.70391328932067,64.38063850291428,-4.139900091295437,21.69011472436841,25.243591536555204,67.24956100513066
81,1.3495494994438264,280.7823699944103,760.7291659526647,118.49052051497905,1067.1690092211247,460.6500993453545,1097.9625692214684,167.0870722857872,1294.4698676185535,367.0466995239258,776.4710426330566,1.0,75.37771604407334,-12.413362393536204,323.9145347591681,65.59125997276169,-4.182115317461054,22.097978317824154,25.395077567968013,67.23674585855132
82,1.3662106043752318,281.2687719537804,760.8551797967192,119.11314627066008,1067.2517462717597,461.0199275264604,1098.0226516890204,167.89660412686473,1294.3192429474877,368.202645778656,776.4505577087402,1.0,75.74754422517924,-12.539376237590659,324.7357088662182,66.41243407981182,-4.224569924901396,22.37463541543576,25.519674276901373,67.2533111636141
